distiller_id,scan_number,nersc_write_time,ncem_created_time,time_difference_seconds
3390,3889,2023-10-13 12:07:44,2023-10-13 12:07:37,7.0
3391,3890,2023-10-13 12:07:59,2023-10-13 12:07:52,7.0
3392,3891,2023-10-13 12:08:13,2023-10-13 12:08:07,6.0
3393,3892,2023-10-13 12:08:28,2023-10-13 12:08:22,6.0
3394,3893,2023-10-13 12:08:43,2023-10-13 12:08:37,6.0
3395,3894,2023-10-13 12:08:59,2023-10-13 12:08:52,7.0
3396,3895,2023-10-13 12:09:14,2023-10-13 12:09:07,7.0
3397,3896,2023-10-13 12:09:29,2023-10-13 12:09:22,7.0
3398,3897,2023-10-13 12:09:43,2023-10-13 12:09:37,6.0
3399,3898,2023-10-13 12:09:59,2023-10-13 12:09:52,7.0
3400,3899,2023-10-13 12:10:13,2023-10-13 12:10:07,6.0
3401,3900,2023-10-13 12:10:28,2023-10-13 12:10:22,6.0
3402,3901,2023-10-13 12:10:44,2023-10-13 12:10:37,7.0
3403,3902,2023-10-13 12:10:59,2023-10-13 12:10:52,7.0
3404,3903,2023-10-13 12:11:13,2023-10-13 12:11:07,6.0
3405,3904,2023-10-13 12:11:29,2023-10-13 12:11:22,7.0
3406,3905,2023-10-13 12:11:44,2023-10-13 12:11:37,7.0
3407,3906,2023-10-13 12:11:59,2023-10-13 12:11:52,7.0
3408,3907,2023-10-13 12:12:14,2023-10-13 12:12:07,7.0
3409,3908,2023-10-13 12:12:29,2023-10-13 12:12:22,7.0
3410,3909,2023-10-13 12:12:45,2023-10-13 12:12:37,8.0
3411,3910,2023-10-13 12:12:59,2023-10-13 12:12:52,7.0
3412,3911,2023-10-13 12:13:15,2023-10-13 12:13:07,8.0
3413,3912,2023-10-13 12:13:28,2023-10-13 12:13:22,6.0
3414,3913,2023-10-13 12:13:44,2023-10-13 12:13:37,7.0
3415,3914,2023-10-13 12:13:59,2023-10-13 12:13:52,7.0
3416,3915,2023-10-13 12:14:15,2023-10-13 12:14:07,8.0
3417,3916,2023-10-13 12:14:28,2023-10-13 12:14:22,6.0
3418,3917,2023-10-13 12:14:44,2023-10-13 12:14:37,7.0
3419,3918,2023-10-13 12:14:58,2023-10-13 12:14:52,6.0
3420,3919,2023-10-13 12:15:14,2023-10-13 12:15:07,7.0
3421,3920,2023-10-13 12:15:29,2023-10-13 12:15:22,7.0
3422,3921,2023-10-13 12:15:44,2023-10-13 12:15:37,7.0
3423,3922,2023-10-13 12:15:59,2023-10-13 12:15:52,7.0
3424,3923,2023-10-13 12:16:14,2023-10-13 12:16:07,7.0
3425,3924,2023-10-13 12:16:29,2023-10-13 12:16:22,7.0
3426,3925,2023-10-13 12:16:44,2023-10-13 12:16:37,7.0
3427,3926,2023-10-13 12:16:59,2023-10-13 12:16:52,7.0
3428,3927,2023-10-13 12:17:14,2023-10-13 12:17:07,7.0
3429,3928,2023-10-13 12:17:29,2023-10-13 12:17:22,7.0
3430,3929,2023-10-13 12:17:44,2023-10-13 12:17:37,7.0
3431,3930,2023-10-13 12:17:58,2023-10-13 12:17:52,6.0
3432,3931,2023-10-13 12:18:13,2023-10-13 12:18:07,6.0
3433,3932,2023-10-13 12:18:28,2023-10-13 12:18:22,6.0
3434,3933,2023-10-13 12:18:44,2023-10-13 12:18:37,7.0
3435,3934,2023-10-13 12:18:59,2023-10-13 12:18:52,7.0
3436,3935,2023-10-13 12:19:14,2023-10-13 12:19:07,7.0
3437,3936,2023-10-13 12:19:29,2023-10-13 12:19:22,7.0
3438,3937,2023-10-13 12:19:44,2023-10-13 12:19:37,7.0
3439,3938,2023-10-13 12:19:59,2023-10-13 12:19:52,7.0
3440,3939,2023-10-13 12:20:14,2023-10-13 12:20:07,7.0
3441,3940,2023-10-13 12:20:29,2023-10-13 12:20:22,7.0
3442,3941,2023-10-13 12:20:44,2023-10-13 12:20:37,7.0
3443,3942,2023-10-13 12:20:58,2023-10-13 12:20:52,6.0
3444,3943,2023-10-13 12:21:14,2023-10-13 12:21:07,7.0
3445,3944,2023-10-13 12:21:29,2023-10-13 12:21:22,7.0
3446,3945,2023-10-13 12:21:44,2023-10-13 12:21:37,7.0
3447,3946,2023-10-13 12:21:59,2023-10-13 12:21:52,7.0
3448,3947,2023-10-13 12:22:14,2023-10-13 12:22:07,7.0
3449,3948,2023-10-13 12:22:29,2023-10-13 12:22:22,7.0
3450,3949,2023-10-13 12:22:44,2023-10-13 12:22:37,7.0
3451,3950,2023-10-13 12:22:59,2023-10-13 12:22:52,7.0
3452,3951,2023-10-13 12:23:14,2023-10-13 12:23:07,7.0
3453,3952,2023-10-13 12:23:29,2023-10-13 12:23:22,7.0
3454,3953,2023-10-13 12:23:44,2023-10-13 12:23:37,7.0
3455,3954,2023-10-13 12:23:59,2023-10-13 12:23:52,7.0
3456,3955,2023-10-13 12:24:14,2023-10-13 12:24:07,7.0
3457,3956,2023-10-13 12:24:29,2023-10-13 12:24:22,7.0
3458,3957,2023-10-13 12:24:44,2023-10-13 12:24:37,7.0
3459,3958,2023-10-13 12:24:59,2023-10-13 12:24:52,7.0
3460,3959,2023-10-13 12:25:14,2023-10-13 12:25:07,7.0
3461,3960,2023-10-13 12:25:29,2023-10-13 12:25:22,7.0
3462,3961,2023-10-13 12:25:44,2023-10-13 12:25:37,7.0
3463,3962,2023-10-13 12:25:59,2023-10-13 12:25:52,7.0
3464,3963,2023-10-13 12:26:14,2023-10-13 12:26:07,7.0
3465,3964,2023-10-13 12:26:30,2023-10-13 12:26:22,8.0
3466,3965,2023-10-13 12:26:45,2023-10-13 12:26:37,8.0
3467,3966,2023-10-13 12:27:00,2023-10-13 12:26:52,8.0
3468,3967,2023-10-13 12:27:14,2023-10-13 12:27:07,7.0
3469,3968,2023-10-13 12:27:29,2023-10-13 12:27:22,7.0
3470,3969,2023-10-13 12:27:44,2023-10-13 12:27:38,6.0
3471,3970,2023-10-13 12:27:59,2023-10-13 12:27:53,6.0
3472,3971,2023-10-13 12:28:14,2023-10-13 12:28:08,6.0
3473,3972,2023-10-13 12:28:30,2023-10-13 12:28:23,7.0
3474,3973,2023-10-13 12:28:44,2023-10-13 12:28:37,7.0
3475,3974,2023-10-13 12:28:59,2023-10-13 12:28:52,7.0
3476,3975,2023-10-13 12:29:14,2023-10-13 12:29:08,6.0
3477,3976,2023-10-13 12:29:29,2023-10-13 12:29:23,6.0
3478,3977,2023-10-13 12:29:44,2023-10-13 12:29:38,6.0
3479,3978,2023-10-13 12:29:59,2023-10-13 12:29:53,6.0
3480,3979,2023-10-13 12:30:14,2023-10-13 12:30:08,6.0
3481,3980,2023-10-13 12:30:29,2023-10-13 12:30:23,6.0
3482,3981,2023-10-13 12:30:44,2023-10-13 12:30:38,6.0
3483,3982,2023-10-13 12:30:59,2023-10-13 12:30:53,6.0
3484,3983,2023-10-13 12:31:14,2023-10-13 12:31:08,6.0
3485,3984,2023-10-13 12:31:29,2023-10-13 12:31:23,6.0
3486,3985,2023-10-13 12:31:44,2023-10-13 12:31:38,6.0
3487,3986,2023-10-13 12:31:59,2023-10-13 12:31:53,6.0
3488,3987,2023-10-13 12:32:15,2023-10-13 12:32:08,7.0
3489,3988,2023-10-13 12:32:30,2023-10-13 12:32:23,7.0
3490,3989,2023-10-13 12:32:45,2023-10-13 12:32:38,7.0
3491,3990,2023-10-13 12:33:00,2023-10-13 12:32:53,7.0
3492,3991,2023-10-13 12:33:15,2023-10-13 12:33:08,7.0
3493,3992,2023-10-13 12:33:29,2023-10-13 12:33:23,6.0
3494,3993,2023-10-13 12:33:44,2023-10-13 12:33:38,6.0
3495,3994,2023-10-13 12:34:00,2023-10-13 12:33:53,7.0
3496,3995,2023-10-13 12:34:15,2023-10-13 12:34:08,7.0
3497,3996,2023-10-13 12:34:30,2023-10-13 12:34:23,7.0
3498,3997,2023-10-13 12:34:44,2023-10-13 12:34:38,6.0
3499,3998,2023-10-13 12:35:00,2023-10-13 12:34:53,7.0
3500,3999,2023-10-13 12:35:14,2023-10-13 12:35:08,6.0
3501,4000,2023-10-13 12:35:29,2023-10-13 12:35:23,6.0
3502,4001,2023-10-13 12:35:44,2023-10-13 12:35:38,6.0
3503,4002,2023-10-13 12:35:59,2023-10-13 12:35:53,6.0
3504,4003,2023-10-13 12:36:14,2023-10-13 12:36:08,6.0
3505,4004,2023-10-13 12:36:29,2023-10-13 12:36:23,6.0
3506,4005,2023-10-13 12:36:44,2023-10-13 12:36:38,6.0
3507,4006,2023-10-13 12:36:59,2023-10-13 12:36:53,6.0
3508,4007,2023-10-13 12:37:14,2023-10-13 12:37:08,6.0
3509,4008,2023-10-13 12:37:30,2023-10-13 12:37:23,7.0
3510,4009,2023-10-13 12:37:44,2023-10-13 12:37:38,6.0
3511,4010,2023-10-13 12:37:59,2023-10-13 12:37:53,6.0
3512,4011,2023-10-13 12:38:14,2023-10-13 12:38:08,6.0
3513,4012,2023-10-13 12:38:29,2023-10-13 12:38:23,6.0
3514,4013,2023-10-13 12:38:44,2023-10-13 12:38:38,6.0
3515,4014,2023-10-13 12:38:59,2023-10-13 12:38:53,6.0
3516,4015,2023-10-13 12:39:14,2023-10-13 12:39:08,6.0
3517,4016,2023-10-13 12:39:29,2023-10-13 12:39:23,6.0
3518,4017,2023-10-13 12:39:45,2023-10-13 12:39:38,7.0
3519,4018,2023-10-13 12:39:59,2023-10-13 12:39:53,6.0
3520,4019,2023-10-13 12:40:15,2023-10-13 12:40:08,7.0
3521,4020,2023-10-13 12:40:30,2023-10-13 12:40:23,7.0
3522,4021,2023-10-13 12:40:45,2023-10-13 12:40:38,7.0
3523,4022,2023-10-13 12:40:59,2023-10-13 12:40:53,6.0
3524,4023,2023-10-13 12:41:15,2023-10-13 12:41:08,7.0
3525,4024,2023-10-13 12:41:30,2023-10-13 12:41:23,7.0
3527,4025,2023-10-13 12:41:44,2023-10-13 12:41:38,6.0
3528,4026,2023-10-13 12:41:59,2023-10-13 12:41:53,6.0
3530,4027,2023-10-13 12:42:14,2023-10-13 12:42:08,6.0
3531,4028,2023-10-13 12:42:30,2023-10-13 12:42:23,7.0
3532,4029,2023-10-13 12:42:45,2023-10-13 12:42:38,7.0
3533,4030,2023-10-13 12:43:00,2023-10-13 12:42:53,7.0
3534,4031,2023-10-13 12:43:14,2023-10-13 12:43:08,6.0
3535,4032,2023-10-13 12:43:30,2023-10-13 12:43:23,7.0
3536,4033,2023-10-13 12:43:44,2023-10-13 12:43:38,6.0
3537,4034,2023-10-13 12:44:00,2023-10-13 12:43:53,7.0
3538,4035,2023-10-13 12:44:15,2023-10-13 12:44:08,7.0
3539,4036,2023-10-13 12:44:30,2023-10-13 12:44:23,7.0
3540,4037,2023-10-13 12:44:45,2023-10-13 12:44:38,7.0
3541,4038,2023-10-13 12:45:00,2023-10-13 12:44:53,7.0
3542,4039,2023-10-13 12:45:15,2023-10-13 12:45:08,7.0
3543,4040,2023-10-13 12:45:30,2023-10-13 12:45:23,7.0
3544,4041,2023-10-13 12:45:44,2023-10-13 12:45:38,6.0
3545,4042,2023-10-13 12:46:00,2023-10-13 12:45:53,7.0
3546,4043,2023-10-13 12:46:15,2023-10-13 12:46:08,7.0
3547,4044,2023-10-13 12:46:30,2023-10-13 12:46:23,7.0
3548,4045,2023-10-13 12:46:45,2023-10-13 12:46:38,7.0
3549,4046,2023-10-13 12:47:00,2023-10-13 12:46:53,7.0
3550,4047,2023-10-13 12:47:15,2023-10-13 12:47:08,7.0
3551,4048,2023-10-13 12:47:29,2023-10-13 12:47:23,6.0
3552,4049,2023-10-13 12:47:45,2023-10-13 12:47:38,7.0
3553,4050,2023-10-13 12:48:00,2023-10-13 12:47:53,7.0
3554,4051,2023-10-13 12:48:15,2023-10-13 12:48:08,7.0
3555,4052,2023-10-13 12:48:30,2023-10-13 12:48:23,7.0
3556,4053,2023-10-13 12:48:45,2023-10-13 12:48:38,7.0
3557,4054,2023-10-13 12:49:00,2023-10-13 12:48:53,7.0
3558,4055,2023-10-13 12:49:16,2023-10-13 12:49:08,8.0
3559,4056,2023-10-13 12:49:30,2023-10-13 12:49:23,7.0
3560,4057,2023-10-13 12:49:46,2023-10-13 12:49:38,8.0
3561,4058,2023-10-13 12:50:01,2023-10-13 12:49:53,8.0
3562,4059,2023-10-13 12:50:15,2023-10-13 12:50:08,7.0
3563,4060,2023-10-13 12:50:30,2023-10-13 12:50:23,7.0
3564,4061,2023-10-13 12:50:45,2023-10-13 12:50:38,7.0
3565,4062,2023-10-13 12:51:00,2023-10-13 12:50:53,7.0
3566,4063,2023-10-13 12:51:15,2023-10-13 12:51:08,7.0
3567,4064,2023-10-13 12:51:30,2023-10-13 12:51:23,7.0
3568,4065,2023-10-13 12:51:45,2023-10-13 12:51:38,7.0
3569,4066,2023-10-13 12:52:01,2023-10-13 12:51:53,8.0
3570,4067,2023-10-13 12:52:15,2023-10-13 12:52:08,7.0
3571,4068,2023-10-13 12:52:30,2023-10-13 12:52:23,7.0
3572,4069,2023-10-13 12:52:46,2023-10-13 12:52:39,7.0
3573,4070,2023-10-13 12:53:00,2023-10-13 12:52:53,7.0
3574,4071,2023-10-13 12:53:15,2023-10-13 12:53:08,7.0
3575,4072,2023-10-13 12:53:30,2023-10-13 12:53:24,6.0
3576,4073,2023-10-13 12:53:45,2023-10-13 12:53:39,6.0
3577,4074,2023-10-13 12:54:00,2023-10-13 12:53:53,7.0
3578,4075,2023-10-13 12:54:16,2023-10-13 12:54:09,7.0
3579,4076,2023-10-13 12:54:30,2023-10-13 12:54:24,6.0
3580,4077,2023-10-13 12:54:46,2023-10-13 12:54:39,7.0
3581,4078,2023-10-13 12:55:01,2023-10-13 12:54:54,7.0
3582,4079,2023-10-13 12:55:16,2023-10-13 12:55:09,7.0
3583,4080,2023-10-13 12:55:31,2023-10-13 12:55:23,8.0
3584,4081,2023-10-13 12:55:46,2023-10-13 12:55:39,7.0
3585,4082,2023-10-13 12:56:00,2023-10-13 12:55:54,6.0
3586,4083,2023-10-13 12:56:15,2023-10-13 12:56:09,6.0
3587,4084,2023-10-13 12:56:30,2023-10-13 12:56:24,6.0
3588,4085,2023-10-13 12:56:45,2023-10-13 12:56:39,6.0
3589,4086,2023-10-13 12:57:01,2023-10-13 12:56:54,7.0
3590,4087,2023-10-13 12:57:16,2023-10-13 12:57:09,7.0
3591,4088,2023-10-13 12:57:30,2023-10-13 12:57:24,6.0
3592,4089,2023-10-13 12:57:45,2023-10-13 12:57:39,6.0
3593,4090,2023-10-13 12:58:00,2023-10-13 12:57:54,6.0
3594,4091,2023-10-13 12:58:15,2023-10-13 12:58:09,6.0
3595,4092,2023-10-13 12:58:30,2023-10-13 12:58:24,6.0
3596,4093,2023-10-13 12:58:45,2023-10-13 12:58:39,6.0
3597,4094,2023-10-13 12:59:01,2023-10-13 12:58:54,7.0
3598,4095,2023-10-13 12:59:16,2023-10-13 12:59:09,7.0
3599,4096,2023-10-13 12:59:30,2023-10-13 12:59:24,6.0
3600,4097,2023-10-13 12:59:46,2023-10-13 12:59:39,7.0
3601,4098,2023-10-13 13:00:01,2023-10-13 12:59:54,7.0
3602,4099,2023-10-13 13:00:15,2023-10-13 13:00:09,6.0
3603,4100,2023-10-13 13:00:32,2023-10-13 13:00:24,8.0
3604,4101,2023-10-13 13:00:46,2023-10-13 13:00:39,7.0
3605,4102,2023-10-13 13:01:01,2023-10-13 13:00:54,7.0
3606,4103,2023-10-13 13:01:16,2023-10-13 13:01:09,7.0
3607,4104,2023-10-13 13:01:31,2023-10-13 13:01:24,7.0
3608,4105,2023-10-13 13:01:45,2023-10-13 13:01:39,6.0
3609,4106,2023-10-13 13:02:02,2023-10-13 13:01:54,8.0
3610,4107,2023-10-13 13:02:16,2023-10-13 13:02:09,7.0
3611,4108,2023-10-13 13:02:32,2023-10-13 13:02:24,8.0
3612,4109,2023-10-13 13:02:46,2023-10-13 13:02:39,7.0
3613,4110,2023-10-13 13:03:01,2023-10-13 13:02:54,7.0
3614,4111,2023-10-13 13:03:17,2023-10-13 13:03:09,8.0
3615,4112,2023-10-13 13:03:31,2023-10-13 13:03:24,7.0
3616,4113,2023-10-13 13:03:47,2023-10-13 13:03:39,8.0
3617,4114,2023-10-13 13:04:02,2023-10-13 13:03:54,8.0
3618,4115,2023-10-13 13:04:16,2023-10-13 13:04:09,7.0
3619,4116,2023-10-13 13:04:31,2023-10-13 13:04:24,7.0
3620,4117,2023-10-13 13:04:46,2023-10-13 13:04:39,7.0
3621,4118,2023-10-13 13:05:02,2023-10-13 13:04:54,8.0
3622,4119,2023-10-13 13:05:16,2023-10-13 13:05:09,7.0
3623,4120,2023-10-13 13:05:31,2023-10-13 13:05:24,7.0
3624,4121,2023-10-13 13:05:46,2023-10-13 13:05:39,7.0
3625,4122,2023-10-13 13:06:01,2023-10-13 13:05:54,7.0
3626,4123,2023-10-13 13:06:16,2023-10-13 13:06:09,7.0
3627,4124,2023-10-13 13:06:32,2023-10-13 13:06:24,8.0
3628,4125,2023-10-13 13:06:46,2023-10-13 13:06:39,7.0
3629,4126,2023-10-13 13:07:01,2023-10-13 13:06:54,7.0
3630,4127,2023-10-13 13:07:16,2023-10-13 13:07:09,7.0
3631,4128,2023-10-13 13:07:31,2023-10-13 13:07:24,7.0
3632,4129,2023-10-13 13:07:46,2023-10-13 13:07:39,7.0
3633,4130,2023-10-13 13:08:01,2023-10-13 13:07:54,7.0
3634,4131,2023-10-13 13:08:16,2023-10-13 13:08:09,7.0
3635,4132,2023-10-13 13:08:31,2023-10-13 13:08:24,7.0
3636,4133,2023-10-13 13:08:46,2023-10-13 13:08:39,7.0
3637,4134,2023-10-13 13:09:01,2023-10-13 13:08:54,7.0
3638,4135,2023-10-13 13:09:16,2023-10-13 13:09:09,7.0
3639,4136,2023-10-13 13:09:31,2023-10-13 13:09:24,7.0
3640,4137,2023-10-13 13:09:46,2023-10-13 13:09:39,7.0
3641,4138,2023-10-13 13:10:01,2023-10-13 13:09:54,7.0
3642,4139,2023-10-13 13:10:16,2023-10-13 13:10:09,7.0
3643,4140,2023-10-13 13:10:31,2023-10-13 13:10:24,7.0
3644,4141,2023-10-13 13:10:46,2023-10-13 13:10:39,7.0
3645,4142,2023-10-13 13:11:01,2023-10-13 13:10:54,7.0
3646,4143,2023-10-13 13:11:16,2023-10-13 13:11:09,7.0
3647,4144,2023-10-13 13:11:31,2023-10-13 13:11:24,7.0
3648,4145,2023-10-13 13:11:46,2023-10-13 13:11:39,7.0
3649,4146,2023-10-13 13:12:01,2023-10-13 13:11:54,7.0
3650,4147,2023-10-13 13:12:16,2023-10-13 13:12:09,7.0
3651,4148,2023-10-13 13:12:31,2023-10-13 13:12:24,7.0
3652,4149,2023-10-13 13:12:46,2023-10-13 13:12:39,7.0
3653,4150,2023-10-13 13:13:01,2023-10-13 13:12:54,7.0
3654,4151,2023-10-13 13:13:16,2023-10-13 13:13:09,7.0
3655,4152,2023-10-13 13:13:31,2023-10-13 13:13:24,7.0
3656,4153,2023-10-13 13:13:46,2023-10-13 13:13:39,7.0
3657,4154,2023-10-13 13:14:01,2023-10-13 13:13:54,7.0
3658,4155,2023-10-13 13:14:16,2023-10-13 13:14:09,7.0
3659,4156,2023-10-13 13:14:31,2023-10-13 13:14:24,7.0
3660,4157,2023-10-13 13:14:46,2023-10-13 13:14:39,7.0
3661,4158,2023-10-13 13:15:01,2023-10-13 13:14:54,7.0
3662,4159,2023-10-13 13:15:16,2023-10-13 13:15:09,7.0
3663,4160,2023-10-13 13:15:31,2023-10-13 13:15:24,7.0
3664,4161,2023-10-13 13:15:46,2023-10-13 13:15:39,7.0
3665,4162,2023-10-13 13:16:01,2023-10-13 13:15:54,7.0
3666,4163,2023-10-13 13:16:17,2023-10-13 13:16:09,8.0
3667,4164,2023-10-13 13:16:31,2023-10-13 13:16:24,7.0
3668,4165,2023-10-13 13:16:46,2023-10-13 13:16:39,7.0
3669,4166,2023-10-13 13:17:01,2023-10-13 13:16:54,7.0
3670,4167,2023-10-13 13:17:16,2023-10-13 13:17:10,6.0
3671,4168,2023-10-13 13:17:32,2023-10-13 13:17:24,8.0
3672,4169,2023-10-13 13:17:46,2023-10-13 13:17:39,7.0
3673,4170,2023-10-13 13:18:03,2023-10-13 13:17:55,8.0
3674,4171,2023-10-13 13:18:16,2023-10-13 13:18:09,7.0
3675,4172,2023-10-13 13:18:31,2023-10-13 13:18:24,7.0
3676,4173,2023-10-13 13:18:46,2023-10-13 13:18:40,6.0
3677,4174,2023-10-13 13:19:02,2023-10-13 13:18:55,7.0
3678,4175,2023-10-13 13:19:16,2023-10-13 13:19:09,7.0
3679,4176,2023-10-13 13:19:32,2023-10-13 13:19:25,7.0
3680,4177,2023-10-13 13:19:46,2023-10-13 13:19:40,6.0
3681,4178,2023-10-13 13:20:02,2023-10-13 13:19:55,7.0
3682,4179,2023-10-13 13:20:18,2023-10-13 13:20:09,9.0
3683,4180,2023-10-13 13:20:31,2023-10-13 13:20:25,6.0
3684,4181,2023-10-13 13:20:47,2023-10-13 13:20:40,7.0
3685,4182,2023-10-13 13:21:02,2023-10-13 13:20:55,7.0
3686,4183,2023-10-13 13:21:18,2023-10-13 13:21:10,8.0
3687,4184,2023-10-13 13:21:33,2023-10-13 13:21:25,8.0
3688,4185,2023-10-13 13:21:47,2023-10-13 13:21:40,7.0
3689,4186,2023-10-13 13:22:02,2023-10-13 13:21:55,7.0
3690,4187,2023-10-13 13:22:17,2023-10-13 13:22:10,7.0
3691,4188,2023-10-13 13:22:32,2023-10-13 13:22:25,7.0
3692,4189,2023-10-13 13:22:46,2023-10-13 13:22:40,6.0
3693,4190,2023-10-13 13:23:02,2023-10-13 13:22:55,7.0
3694,4191,2023-10-13 13:23:17,2023-10-13 13:23:10,7.0
3695,4192,2023-10-13 13:23:31,2023-10-13 13:23:25,6.0
3696,4193,2023-10-13 13:23:46,2023-10-13 13:23:40,6.0
3697,4194,2023-10-13 13:24:01,2023-10-13 13:23:55,6.0
3698,4195,2023-10-13 13:24:17,2023-10-13 13:24:10,7.0
3699,4196,2023-10-13 13:24:31,2023-10-13 13:24:25,6.0
3700,4197,2023-10-13 13:24:46,2023-10-13 13:24:40,6.0
3701,4198,2023-10-13 13:25:02,2023-10-13 13:24:55,7.0
