distiller_id,scan_number,datetime
02358,2858,2023-10-13 09:57:39
02359,2859,2023-10-13 09:57:44
02360,2860,2023-10-13 09:57:49
02361,2861,2023-10-13 09:57:54
02362,2862,2023-10-13 09:57:59
02363,2863,2023-10-13 09:58:04
02364,2864,2023-10-13 09:58:09
02365,2865,2023-10-13 09:58:14
02366,2866,2023-10-13 09:58:19
02367,2867,2023-10-13 09:58:25
02368,2868,2023-10-13 09:58:29
02369,2869,2023-10-13 09:58:34
02370,2870,2023-10-13 09:58:39
02371,2871,2023-10-13 09:58:45
02372,2872,2023-10-13 09:58:50
02373,2873,2023-10-13 09:58:55
02374,2874,2023-10-13 09:59:00
02375,2875,2023-10-13 09:59:05
02376,2876,2023-10-13 09:59:10
02377,2877,2023-10-13 09:59:14
02378,2878,2023-10-13 09:59:19
02379,2879,2023-10-13 09:59:25
02380,2880,2023-10-13 09:59:30
02381,2881,2023-10-13 09:59:35
02382,2882,2023-10-13 09:59:40
02383,2883,2023-10-13 09:59:45
02384,2884,2023-10-13 09:59:49
02385,2885,2023-10-13 09:59:55
02386,2886,2023-10-13 09:59:59
02387,2887,2023-10-13 10:00:05
02388,2888,2023-10-13 10:00:10
02389,2889,2023-10-13 10:00:14
02390,2890,2023-10-13 10:00:20
02391,2891,2023-10-13 10:00:25
02392,2892,2023-10-13 10:00:30
02393,2893,2023-10-13 10:00:35
02394,2894,2023-10-13 10:00:40
02395,2895,2023-10-13 10:00:45
02396,2896,2023-10-13 10:00:49
02397,2897,2023-10-13 10:00:55
02398,2898,2023-10-13 10:01:00
02399,2899,2023-10-13 10:01:05
02400,2900,2023-10-13 10:01:10
02401,2901,2023-10-13 10:01:15
02402,2902,2023-10-13 10:01:20
02403,2903,2023-10-13 10:01:25
02404,2904,2023-10-13 10:01:30
02405,2905,2023-10-13 10:01:35
02406,2906,2023-10-13 10:01:40
02407,2907,2023-10-13 10:01:45
02408,2908,2023-10-13 10:01:50
02409,2909,2023-10-13 10:01:55
02410,2910,2023-10-13 10:02:00
02411,2911,2023-10-13 10:02:05
02412,2912,2023-10-13 10:02:10
02413,2913,2023-10-13 10:02:15
02414,2914,2023-10-13 10:02:20
02415,2915,2023-10-13 10:02:25
02416,2916,2023-10-13 10:02:30
02417,2917,2023-10-13 10:02:35
02418,2918,2023-10-13 10:02:40
02419,2919,2023-10-13 10:02:45
02420,2920,2023-10-13 10:02:50
02421,2921,2023-10-13 10:02:55
02422,2922,2023-10-13 10:03:00
02423,2923,2023-10-13 10:03:05
02424,2924,2023-10-13 10:03:10
02425,2925,2023-10-13 10:03:15
02426,2926,2023-10-13 10:03:20
02427,2927,2023-10-13 10:03:25
02428,2928,2023-10-13 10:03:30
02429,2929,2023-10-13 10:03:35
02430,2930,2023-10-13 10:03:40
02431,2931,2023-10-13 10:03:45
02432,2932,2023-10-13 10:03:50
02433,2933,2023-10-13 10:03:55
02434,2934,2023-10-13 10:04:00
02435,2935,2023-10-13 10:04:05
02436,2936,2023-10-13 10:04:10
02437,2937,2023-10-13 10:04:15
02438,2938,2023-10-13 10:04:20
02439,2939,2023-10-13 10:04:25
02440,2940,2023-10-13 10:04:30
02441,2941,2023-10-13 10:04:35
02442,2942,2023-10-13 10:04:40
02443,2943,2023-10-13 10:04:45
02444,2944,2023-10-13 10:04:50
02445,2945,2023-10-13 10:04:55
02446,2946,2023-10-13 10:05:00
02447,2947,2023-10-13 10:05:05
02448,2948,2023-10-13 10:05:10
02449,2949,2023-10-13 10:05:15
02450,2950,2023-10-13 10:05:20
02451,2951,2023-10-13 10:05:25
02452,2952,2023-10-13 10:05:30
02453,2953,2023-10-13 10:05:35
02454,2954,2023-10-13 10:05:40
02455,2955,2023-10-13 10:05:45
02456,2956,2023-10-13 10:05:50
02457,2957,2023-10-13 10:05:55
02458,2958,2023-10-13 10:06:00
02459,2959,2023-10-13 10:06:05
02460,2960,2023-10-13 10:06:10
02461,2961,2023-10-13 10:06:15
02462,2962,2023-10-13 10:06:20
02463,2963,2023-10-13 10:06:25
02464,2964,2023-10-13 10:06:30
02465,2965,2023-10-13 10:06:35
02466,2966,2023-10-13 10:06:40
02467,2967,2023-10-13 10:06:45
02468,2968,2023-10-13 10:06:50
02469,2969,2023-10-13 10:06:55
02470,2970,2023-10-13 10:07:00
02471,2971,2023-10-13 10:07:05
02472,2972,2023-10-13 10:07:10
02473,2973,2023-10-13 10:07:15
02474,2974,2023-10-13 10:07:20
02475,2975,2023-10-13 10:07:26
02476,2976,2023-10-13 10:07:31
02477,2977,2023-10-13 10:07:39
02478,2978,2023-10-13 10:07:41
02479,2979,2023-10-13 10:07:46
02480,2980,2023-10-13 10:07:51
02481,2981,2023-10-13 10:07:57
02482,2982,2023-10-13 10:08:00
02483,2983,2023-10-13 10:08:06
02484,2984,2023-10-13 10:08:11
02485,2985,2023-10-13 10:08:16
02486,2986,2023-10-13 10:08:20
02487,2987,2023-10-13 10:08:26
02488,2988,2023-10-13 10:08:31
02489,2989,2023-10-13 10:08:36
02490,2990,2023-10-13 10:08:41
02491,2991,2023-10-13 10:08:46
02492,2992,2023-10-13 10:08:51
02493,2993,2023-10-13 10:08:55
02494,2994,2023-10-13 10:09:00
02495,2995,2023-10-13 10:09:06
02496,2996,2023-10-13 10:09:11
02497,2997,2023-10-13 10:09:16
02498,2998,2023-10-13 10:09:21
02499,2999,2023-10-13 10:09:26
02500,3000,2023-10-13 10:09:31
02501,3001,2023-10-13 10:09:36
02502,3002,2023-10-13 10:09:41
02503,3003,2023-10-13 10:09:46
02504,3004,2023-10-13 10:09:51
02505,3005,2023-10-13 10:09:55
02506,3006,2023-10-13 10:10:01
02507,3007,2023-10-13 10:10:06
02508,3008,2023-10-13 10:10:11
02509,3009,2023-10-13 10:10:16
02510,3010,2023-10-13 10:10:21
02511,3011,2023-10-13 10:10:26
02512,3012,2023-10-13 10:10:31
02513,3013,2023-10-13 10:10:36
02514,3014,2023-10-13 10:10:41
02515,3015,2023-10-13 10:10:46
02516,3016,2023-10-13 10:10:51
02517,3017,2023-10-13 10:10:56
02518,3018,2023-10-13 10:11:01
02519,3019,2023-10-13 10:11:06
02520,3020,2023-10-13 10:11:11
02521,3021,2023-10-13 10:11:16
02522,3022,2023-10-13 10:11:21
02523,3023,2023-10-13 10:11:26
02524,3024,2023-10-13 10:11:31
02525,3025,2023-10-13 10:11:36
02526,3026,2023-10-13 10:11:41
02527,3027,2023-10-13 10:11:46
02528,3028,2023-10-13 10:11:51
02529,3029,2023-10-13 10:11:56
02530,3030,2023-10-13 10:12:01
02531,3031,2023-10-13 10:12:06
02532,3032,2023-10-13 10:12:11
02533,3033,2023-10-13 10:12:16
02534,3034,2023-10-13 10:12:21
02535,3035,2023-10-13 10:12:26
02536,3036,2023-10-13 10:12:31
02537,3037,2023-10-13 10:12:36
02538,3038,2023-10-13 10:12:41
02539,3039,2023-10-13 10:12:46
02540,3040,2023-10-13 10:12:51
02541,3041,2023-10-13 10:12:56
02542,3042,2023-10-13 10:13:01
02543,3043,2023-10-13 10:13:06
02544,3044,2023-10-13 10:13:11
02545,3045,2023-10-13 10:13:16
02546,3046,2023-10-13 10:13:21
02547,3047,2023-10-13 10:13:26
02548,3048,2023-10-13 10:13:31
02549,3049,2023-10-13 10:13:36
02550,3050,2023-10-13 10:13:41
02551,3051,2023-10-13 10:13:46
02552,3052,2023-10-13 10:13:51
02553,3053,2023-10-13 10:13:56
02554,3054,2023-10-13 10:14:01
02555,3055,2023-10-13 10:14:06
02556,3056,2023-10-13 10:14:11
02557,3057,2023-10-13 10:14:16
02558,3058,2023-10-13 10:14:21
02559,3059,2023-10-13 10:14:26
02560,3060,2023-10-13 10:14:31
02561,3061,2023-10-13 10:14:37
02562,3062,2023-10-13 10:14:41
02563,3063,2023-10-13 10:14:46
02564,3064,2023-10-13 10:14:51
02565,3065,2023-10-13 10:14:56
02566,3066,2023-10-13 10:15:01
02567,3067,2023-10-13 10:15:07
02568,3068,2023-10-13 10:15:11
02569,3069,2023-10-13 10:15:16
02570,3070,2023-10-13 10:15:21
02571,3071,2023-10-13 10:15:26
02572,3072,2023-10-13 10:15:32
02573,3073,2023-10-13 10:15:36
02574,3074,2023-10-13 10:15:42
02575,3075,2023-10-13 10:15:46
02576,3076,2023-10-13 10:15:51
02577,3077,2023-10-13 10:15:57
02578,3078,2023-10-13 10:16:02
02579,3079,2023-10-13 10:16:07
02580,3080,2023-10-13 10:16:11
02581,3081,2023-10-13 10:16:16
02582,3082,2023-10-13 10:16:21
02583,3083,2023-10-13 10:16:26
02584,3084,2023-10-13 10:16:32
02585,3085,2023-10-13 10:16:36
02586,3086,2023-10-13 10:16:42
02587,3087,2023-10-13 10:16:47
02588,3088,2023-10-13 10:16:52
02589,3089,2023-10-13 10:16:57
02590,3090,2023-10-13 10:17:02
02591,3091,2023-10-13 10:17:07
02592,3092,2023-10-13 10:17:12
02593,3093,2023-10-13 10:17:17
02594,3094,2023-10-13 10:17:22
02595,3095,2023-10-13 10:17:27
02596,3096,2023-10-13 10:17:32
02597,3097,2023-10-13 10:17:37
02598,3098,2023-10-13 10:17:42
02599,3099,2023-10-13 10:17:47
02600,3100,2023-10-13 10:17:52
02601,3101,2023-10-13 10:17:57
02602,3102,2023-10-13 10:18:02
02603,3103,2023-10-13 10:18:07
02604,3104,2023-10-13 10:18:12
02605,3105,2023-10-13 10:18:17
02606,3106,2023-10-13 10:18:22
02607,3107,2023-10-13 10:18:27
02608,3108,2023-10-13 10:18:32
02609,3109,2023-10-13 10:18:37
02610,3110,2023-10-13 10:18:42
02611,3111,2023-10-13 10:18:47
02612,3112,2023-10-13 10:18:52
02613,3113,2023-10-13 10:18:57
02614,3114,2023-10-13 10:19:02
02615,3115,2023-10-13 10:19:07
02616,3116,2023-10-13 10:19:12
02617,3117,2023-10-13 10:19:17
02618,3118,2023-10-13 10:19:22
02619,3119,2023-10-13 10:19:27
02620,3120,2023-10-13 10:19:32
02621,3121,2023-10-13 10:19:37
02622,3122,2023-10-13 10:19:42
02623,3123,2023-10-13 10:19:47
02624,3124,2023-10-13 10:19:52
02625,3125,2023-10-13 10:19:57
02626,3126,2023-10-13 10:20:02
02627,3127,2023-10-13 10:20:07
02628,3128,2023-10-13 10:20:12
02629,3129,2023-10-13 10:20:17
02630,3130,2023-10-13 10:20:24
02631,3131,2023-10-13 10:20:27
02632,3132,2023-10-13 10:20:32
02633,3133,2023-10-13 10:20:38
02634,3134,2023-10-13 10:20:43
02635,3135,2023-10-13 10:20:47
02636,3136,2023-10-13 10:20:52
02637,3137,2023-10-13 10:20:58
02638,3138,2023-10-13 10:21:03
02639,3139,2023-10-13 10:21:07
02640,3140,2023-10-13 10:21:13
02641,3141,2023-10-13 10:21:18
02642,3142,2023-10-13 10:21:22
02643,3143,2023-10-13 10:21:27
02644,3144,2023-10-13 10:21:32
02645,3145,2023-10-13 10:21:38
02646,3146,2023-10-13 10:21:42
02647,3147,2023-10-13 10:21:48
02648,3148,2023-10-13 10:21:52
02649,3149,2023-10-13 10:21:57
02650,3150,2023-10-13 10:22:02
02651,3151,2023-10-13 10:22:07
02652,3152,2023-10-13 10:22:12
02653,3153,2023-10-13 10:22:17
02654,3154,2023-10-13 10:22:22
02655,3155,2023-10-13 10:22:27
02656,3156,2023-10-13 10:22:32
02657,3157,2023-10-13 10:22:37
02658,3158,2023-10-13 10:22:42
02659,3159,2023-10-13 10:22:47
02660,3160,2023-10-13 10:22:52
02661,3161,2023-10-13 10:22:57
02662,3162,2023-10-13 10:23:02
02663,3163,2023-10-13 10:23:07
02664,3164,2023-10-13 10:23:12
02665,3165,2023-10-13 10:23:17
02666,3166,2023-10-13 10:23:22
02667,3167,2023-10-13 10:23:27
02668,3168,2023-10-13 10:23:33
02669,3169,2023-10-13 10:23:37
02670,3170,2023-10-13 10:23:42
02671,3171,2023-10-13 10:23:47
02672,3172,2023-10-13 10:23:52
02673,3173,2023-10-13 10:23:57
02674,3174,2023-10-13 10:24:02
02675,3175,2023-10-13 10:24:07
02676,3176,2023-10-13 10:24:12
02677,3177,2023-10-13 10:24:18
02678,3178,2023-10-13 10:24:22
02679,3179,2023-10-13 10:24:27
02680,3180,2023-10-13 10:24:33
02681,3181,2023-10-13 10:24:38
02682,3182,2023-10-13 10:24:42
02683,3183,2023-10-13 10:24:47
02684,3184,2023-10-13 10:24:53
02685,3185,2023-10-13 10:24:58
02686,3186,2023-10-13 10:25:03
02687,3187,2023-10-13 10:25:08
02688,3188,2023-10-13 10:25:13
02689,3189,2023-10-13 10:25:17
02690,3190,2023-10-13 10:25:22
02691,3191,2023-10-13 10:25:28
02692,3192,2023-10-13 10:25:33
02693,3193,2023-10-13 10:25:38
02694,3194,2023-10-13 10:25:43
02695,3195,2023-10-13 10:25:48
02696,3196,2023-10-13 10:25:53
02697,3197,2023-10-13 10:25:57
02698,3198,2023-10-13 10:26:02
02699,3199,2023-10-13 10:26:08
02700,3200,2023-10-13 10:26:13
02701,3201,2023-10-13 10:26:18
02702,3202,2023-10-13 10:26:23
02703,3203,2023-10-13 10:26:28
02704,3204,2023-10-13 10:26:33
02705,3205,2023-10-13 10:26:38
02706,3206,2023-10-13 10:26:43
02707,3207,2023-10-13 10:26:48
02716,3216,2023-10-13 10:27:33
02717,3217,2023-10-13 10:27:38
02718,3218,2023-10-13 10:27:43
02719,3219,2023-10-13 10:27:48
02720,3220,2023-10-13 10:27:53
02721,3221,2023-10-13 10:27:58
02722,3222,2023-10-13 10:28:03
02723,3223,2023-10-13 10:28:08
02724,3224,2023-10-13 10:28:13
02725,3225,2023-10-13 10:28:18
02726,3226,2023-10-13 10:28:23
02727,3227,2023-10-13 10:28:28
02728,3228,2023-10-13 10:28:33
02729,3229,2023-10-13 10:28:38
02730,3230,2023-10-13 10:28:43
02731,3231,2023-10-13 10:28:48
02732,3232,2023-10-13 10:28:53
02733,3233,2023-10-13 10:28:58
02734,3234,2023-10-13 10:29:03
02735,3235,2023-10-13 10:29:08
02736,3236,2023-10-13 10:29:13
02737,3237,2023-10-13 10:29:18
02738,3238,2023-10-13 10:29:23
02739,3239,2023-10-13 10:29:28
02740,3240,2023-10-13 10:29:33
02741,3241,2023-10-13 10:29:38
02742,3242,2023-10-13 10:29:43
02743,3243,2023-10-13 10:29:48
02744,3244,2023-10-13 10:29:53
02745,3245,2023-10-13 10:29:58
02746,3246,2023-10-13 10:30:03
02747,3247,2023-10-13 10:30:08
02748,3248,2023-10-13 10:30:13
02749,3249,2023-10-13 10:30:18
02750,3250,2023-10-13 10:30:23
02751,3251,2023-10-13 10:30:28
02752,3252,2023-10-13 10:30:33
02753,3253,2023-10-13 10:30:38
02754,3254,2023-10-13 10:30:43
02755,3255,2023-10-13 10:30:48
02756,3256,2023-10-13 10:30:53
02757,3257,2023-10-13 10:30:58
02758,3258,2023-10-13 10:31:03
02759,3259,2023-10-13 10:31:08
02760,3260,2023-10-13 10:31:13
02761,3261,2023-10-13 10:31:18
02762,3262,2023-10-13 10:31:23
02763,3263,2023-10-13 10:31:29
02764,3264,2023-10-13 10:31:33
02765,3265,2023-10-13 10:31:38
02766,3266,2023-10-13 10:31:43
02767,3267,2023-10-13 10:31:48
02768,3268,2023-10-13 10:31:54
02769,3269,2023-10-13 10:31:58
02770,3270,2023-10-13 10:32:04
02772,3272,2023-10-13 10:32:13
02773,3273,2023-10-13 10:32:18
02774,3274,2023-10-13 10:32:23
02775,3275,2023-10-13 10:32:28
02776,3276,2023-10-13 10:32:33
02777,3277,2023-10-13 10:32:39
02778,3278,2023-10-13 10:32:43
02779,3279,2023-10-13 10:32:49
02780,3280,2023-10-13 10:32:54
02781,3281,2023-10-13 10:32:58
02782,3282,2023-10-13 10:33:04
02783,3283,2023-10-13 10:33:08
02784,3284,2023-10-13 10:33:14
02785,3285,2023-10-13 10:33:18
02786,3286,2023-10-13 10:33:24
02787,3287,2023-10-13 10:33:29
02788,3288,2023-10-13 10:33:34
02789,3289,2023-10-13 10:33:38
02790,3290,2023-10-13 10:33:44
02791,3291,2023-10-13 10:33:49
02793,3292,2023-10-13 10:33:54
02794,3293,2023-10-13 10:33:59
02795,3294,2023-10-13 10:34:03
02796,3295,2023-10-13 10:34:09
02797,3296,2023-10-13 10:34:14
02798,3297,2023-10-13 10:34:19
02799,3298,2023-10-13 10:34:24
02800,3299,2023-10-13 10:34:29
02801,3300,2023-10-13 10:34:34
02802,3301,2023-10-13 10:34:38
02803,3302,2023-10-13 10:34:44
02804,3303,2023-10-13 10:34:49
02805,3304,2023-10-13 10:34:54
02806,3305,2023-10-13 10:34:59
02807,3306,2023-10-13 10:35:04
02808,3307,2023-10-13 10:35:09
02809,3308,2023-10-13 10:35:14
02810,3309,2023-10-13 10:35:19
02811,3310,2023-10-13 10:35:24
02812,3311,2023-10-13 10:35:29
02813,3312,2023-10-13 10:35:34
02814,3313,2023-10-13 10:35:39
02815,3314,2023-10-13 10:35:44
02816,3315,2023-10-13 10:35:49
02817,3316,2023-10-13 10:35:54
02818,3317,2023-10-13 10:35:59
02819,3318,2023-10-13 10:36:04
02820,3319,2023-10-13 10:36:09
02821,3320,2023-10-13 10:36:14
02822,3321,2023-10-13 10:36:19
02823,3322,2023-10-13 10:36:24
02824,3323,2023-10-13 10:36:29
02825,3324,2023-10-13 10:36:34
02826,3325,2023-10-13 10:36:39
02827,3326,2023-10-13 10:36:44
02828,3327,2023-10-13 10:36:49
02829,3328,2023-10-13 10:36:54
02830,3329,2023-10-13 10:36:59
02831,3330,2023-10-13 10:37:04
02832,3331,2023-10-13 10:37:09
02833,3332,2023-10-13 10:37:14
02834,3333,2023-10-13 10:37:19
02835,3334,2023-10-13 10:37:24
02836,3335,2023-10-13 10:37:29
02837,3336,2023-10-13 10:37:34
02838,3337,2023-10-13 10:37:39
02839,3338,2023-10-13 10:37:44
02840,3339,2023-10-13 10:37:49
02841,3340,2023-10-13 10:37:54
02842,3341,2023-10-13 10:38:00
02843,3342,2023-10-13 10:38:04
02844,3343,2023-10-13 10:38:09
02845,3344,2023-10-13 10:38:14
02846,3345,2023-10-13 10:38:19
02847,3346,2023-10-13 10:38:24
02848,3347,2023-10-13 10:38:29
02849,3348,2023-10-13 10:38:34
02850,3349,2023-10-13 10:38:39
02851,3350,2023-10-13 10:38:44
02852,3351,2023-10-13 10:38:49
02853,3352,2023-10-13 10:38:54
02854,3353,2023-10-13 10:38:59
02855,3354,2023-10-13 10:39:04
02856,3355,2023-10-13 10:39:09
02857,3356,2023-10-13 10:39:14
02858,3357,2023-10-13 10:39:19
02859,3358,2023-10-13 10:39:24
02860,3359,2023-10-13 10:39:29
02861,3360,2023-10-13 10:39:34
02862,3361,2023-10-13 10:39:39
02863,3362,2023-10-13 10:39:44
02864,3363,2023-10-13 10:39:49
02865,3364,2023-10-13 10:39:54
02866,3365,2023-10-13 10:39:59
02867,3366,2023-10-13 10:40:04
02868,3367,2023-10-13 10:40:09
02869,3368,2023-10-13 10:40:14
02870,3369,2023-10-13 10:40:19
02871,3370,2023-10-13 10:40:24
02872,3371,2023-10-13 10:40:29
02873,3372,2023-10-13 10:40:35
02874,3373,2023-10-13 10:40:39
02875,3374,2023-10-13 10:40:45
02876,3375,2023-10-13 10:40:49
02877,3376,2023-10-13 10:40:54
02878,3377,2023-10-13 10:40:59
02879,3378,2023-10-13 10:41:05
02880,3379,2023-10-13 10:41:10
02881,3380,2023-10-13 10:41:14
02882,3381,2023-10-13 10:41:20
02883,3382,2023-10-13 10:41:24
02884,3383,2023-10-13 10:41:29
02885,3384,2023-10-13 10:41:35
02886,3385,2023-10-13 10:41:40
02887,3386,2023-10-13 10:41:45
02888,3387,2023-10-13 10:41:50
02889,3388,2023-10-13 10:41:55
02890,3389,2023-10-13 10:41:59
02891,3390,2023-10-13 10:42:05
02892,3391,2023-10-13 10:42:10
02893,3392,2023-10-13 10:42:15
02894,3393,2023-10-13 10:42:20
02895,3394,2023-10-13 10:42:25
02896,3395,2023-10-13 10:42:30
02897,3396,2023-10-13 10:42:35
02898,3397,2023-10-13 10:42:40
02899,3398,2023-10-13 10:42:45
02900,3399,2023-10-13 10:42:50
02901,3400,2023-10-13 10:42:55
02902,3401,2023-10-13 10:43:00
02903,3402,2023-10-13 10:43:05
02904,3403,2023-10-13 10:43:10
02905,3404,2023-10-13 10:43:15
02906,3405,2023-10-13 10:43:20
02907,3406,2023-10-13 10:43:25
02908,3407,2023-10-13 10:43:30
02909,3408,2023-10-13 10:43:35
02910,3409,2023-10-13 10:43:40
02911,3410,2023-10-13 10:43:45
02912,3411,2023-10-13 10:43:50
02913,3412,2023-10-13 10:43:55
02914,3413,2023-10-13 10:44:00
02915,3414,2023-10-13 10:44:05
02916,3415,2023-10-13 10:44:10
02917,3416,2023-10-13 10:44:15
02918,3417,2023-10-13 10:44:20
02919,3418,2023-10-13 10:44:25
02920,3419,2023-10-13 10:44:30
02921,3420,2023-10-13 10:44:35
02922,3421,2023-10-13 10:44:40
02923,3422,2023-10-13 10:44:45
02924,3423,2023-10-13 10:44:50
02925,3424,2023-10-13 10:44:55
02926,3425,2023-10-13 10:45:00
02927,3426,2023-10-13 10:45:05
02928,3427,2023-10-13 10:45:10
02929,3428,2023-10-13 10:45:15
02930,3429,2023-10-13 10:45:20
02931,3430,2023-10-13 10:45:25
02932,3431,2023-10-13 10:45:30
02933,3432,2023-10-13 10:45:35
02934,3433,2023-10-13 10:45:40
02935,3434,2023-10-13 10:45:45
02936,3435,2023-10-13 10:45:50
02937,3436,2023-10-13 10:45:55
02938,3437,2023-10-13 10:46:00
02939,3438,2023-10-13 10:46:05
02940,3439,2023-10-13 10:46:10
02941,3440,2023-10-13 10:46:15
02942,3441,2023-10-13 10:46:20
02943,3442,2023-10-13 10:46:25
02944,3443,2023-10-13 10:46:30
02945,3444,2023-10-13 10:46:35
02946,3445,2023-10-13 10:46:40
02947,3446,2023-10-13 10:46:45
02948,3447,2023-10-13 10:46:50
02949,3448,2023-10-13 10:46:55
02950,3449,2023-10-13 10:47:00
02951,3450,2023-10-13 10:47:05
02952,3451,2023-10-13 10:47:10
02953,3452,2023-10-13 10:47:15
