distiller_id,scan_number,nersc_write_time,ncem_created_time,time_difference_seconds
4122,4610,2023-10-13 19:48:13,2023-10-13 19:47:49,24.0
4123,4611,2023-10-13 19:49:14,2023-10-13 19:48:44,30.0
4124,4612,2023-10-13 19:50:03,2023-10-13 19:49:39,24.0
4125,4613,2023-10-13 19:50:58,2023-10-13 19:50:34,24.0
4126,4614,2023-10-13 19:51:54,2023-10-13 19:51:29,25.0
4127,4615,2023-10-13 19:52:50,2023-10-13 19:52:24,26.0
4128,4616,2023-10-13 19:53:44,2023-10-13 19:53:19,25.0
4129,4617,2023-10-13 19:54:41,2023-10-13 19:54:14,27.0
4130,4618,2023-10-13 19:55:36,2023-10-13 19:55:09,27.0
4131,4619,2023-10-13 19:56:29,2023-10-13 19:56:04,25.0
4132,4620,2023-10-13 19:57:25,2023-10-13 19:56:59,26.0
4133,4621,2023-10-13 19:58:19,2023-10-13 19:57:54,25.0
4134,4622,2023-10-13 19:59:15,2023-10-13 19:58:49,26.0
4135,4623,2023-10-13 20:00:09,2023-10-13 19:59:44,25.0
4136,4624,2023-10-13 20:01:04,2023-10-13 20:00:39,25.0
4137,4625,2023-10-13 20:01:59,2023-10-13 20:01:34,25.0
4138,4626,2023-10-13 20:02:54,2023-10-13 20:02:29,25.0
4139,4627,2023-10-13 20:03:49,2023-10-13 20:03:24,25.0
4140,4628,2023-10-13 20:04:45,2023-10-13 20:04:19,26.0
4141,4629,2023-10-13 20:05:45,2023-10-13 20:05:14,31.0
4142,4630,2023-10-13 20:06:34,2023-10-13 20:06:09,25.0
4143,4631,2023-10-13 20:07:31,2023-10-13 20:07:04,27.0
4144,4632,2023-10-13 20:08:24,2023-10-13 20:07:59,25.0
4145,4633,2023-10-13 20:09:19,2023-10-13 20:08:54,25.0
4146,4634,2023-10-13 20:10:13,2023-10-13 20:09:49,24.0
4147,4635,2023-10-13 20:11:09,2023-10-13 20:10:44,25.0
4148,4636,2023-10-13 20:12:04,2023-10-13 20:11:39,25.0
4149,4637,2023-10-13 20:13:00,2023-10-13 20:12:34,26.0
4150,4638,2023-10-13 20:13:54,2023-10-13 20:13:30,24.0
4151,4639,2023-10-13 20:14:50,2023-10-13 20:14:24,26.0
4152,4640,2023-10-13 20:15:47,2023-10-13 20:15:20,27.0
4153,4641,2023-10-13 20:16:40,2023-10-13 20:16:15,25.0
4154,4642,2023-10-13 20:17:36,2023-10-13 20:17:10,26.0
4155,4643,2023-10-13 20:18:32,2023-10-13 20:18:05,27.0
4156,4644,2023-10-13 20:19:24,2023-10-13 20:19:00,24.0
