id,slurm_id,elapsed
3000,60946224,00:00:52
2999,60946233,00:01:06
2991,60946302,00:00:48
2989,60946324,00:01:42
2967,60946554,00:05:45
3014,60954129,00:04:04
3012,60954131,00:03:06
3010,60954133,00:03:04
3065,60954135,00:03:18
3106,61237687,00:00:31
3383,62449029,00:01:00
3379,62448683,00:00:56
3385,62449006,00:00:57
3387,62449037,00:01:05
3389,62449042,00:00:53
3396,62449637,00:01:06
3408,62449574,00:00:54
3402,62449608,00:01:04
3400,62449615,00:00:57
3406,62449594,00:01:18
3412,62449645,00:00:52
3404,62449599,00:01:02
3398,62449627,00:00:55
3443,62450092,00:01:04
3422,62449747,00:02:37
3446,62450857,00:00:58
3451,62450881,00:01:42
3455,62450897,00:00:52
3462,62450917,00:00:54
3469,62451004,00:01:00
3556,62479394,00:00:58
3496,62459757,00:04:03
3507,62477558,00:00:52
3509,62477619,00:01:02
3543,62479153,00:01:00
3511,62477634,00:00:56
3513,62477647,00:01:41
3515,62477656,00:00:59
9540,8688001,00:01:12
3542,62479154,00:01:01
3516,62477668,00:01:05
3517,62477689,00:00:55
3540,62479156,00:01:09
3518,62477695,00:00:57
3521,62477736,00:00:58
3522,62477746,00:00:56
3547,62479170,00:00:58
3526,62477827,00:00:55
3524,62477831,00:01:33
3530,62478741,00:01:11
3528,62478743,00:00:55
3576,62479807,00:00:53
3545,62479172,00:00:57
3535,62479058,00:00:59
3555,62479336,00:02:09
3533,62479060,00:00:55
3544,62479173,00:00:58
3537,62479107,00:00:59
3536,62479115,00:00:59
3560,62479459,00:00:58
3551,62479270,00:01:02
3554,62479338,00:02:56
3550,62479279,00:00:52
3548,62479284,00:00:07
3553,62479341,00:01:01
3566,62479568,00:00:56
3552,62479350,00:01:52
3558,62479388,00:01:10
3571,62479639,00:04:24
3575,62479600,00:03:11
3579,62479799,00:03:14
3582,62479994,00:00:54
3577,62479805,00:01:07
3584,62479985,00:00:54
3588,62480098,00:00:51
3583,62479989,00:01:10
3586,62480106,00:00:54
3548,62480610,00:00:57
3618,62480884,00:00:54
3614,62480877,00:00:48
3616,62480880,00:00:54
3602,62480854,00:00:58
3627,62480909,00:00:50
3587,62480102,00:00:59
3496,62459768,00:01:21
3508,62477571,00:00:55
3510,62477621,00:00:56
3963,62501261,00:01:28
3573,62479629,00:02:57
3512,62477640,00:01:09
3523,62477781,00:01:00
3557,62479390,00:03:27
3525,62477829,00:01:03
3527,62477987,00:01:02
3564,62479449,00:01:01
3531,62478738,00:01:05
3529,62478742,00:01:01
3531,62478752,00:00:53
3563,62479451,00:01:13
3572,62479634,00:02:16
3534,62479059,00:01:00
3562,62479452,00:00:57
3532,62479061,00:01:01
3561,62479454,00:01:21
3539,62479104,00:01:22
3538,62479105,00:00:59
3541,62479155,00:00:56
3546,62479171,00:00:56
3549,62479282,00:01:01
3559,62479377,00:00:51
3570,62479564,00:00:56
3580,62479776,00:02:40
3569,62479565,00:01:01
3568,62479566,00:00:57
3567,62479567,00:00:58
3565,62479569,00:00:55
3597,62480278,00:00:56
3578,62479802,00:03:17
3574,62479603,00:01:12
3594,62480130,00:01:22
3585,62479980,00:01:05
3581,62480000,00:00:56
3589,62480096,00:01:13
3593,62480132,00:00:58
3592,62480134,00:01:25
3591,62480136,00:01:12
3590,62480142,00:00:58
3595,62480583,00:01:10
3599,62480584,00:00:57
3598,62480585,00:01:09
3600,62480851,00:00:57
3612,62480869,00:00:58
3606,62480861,00:01:09
3607,62480862,00:00:57
3617,62480881,00:00:53
3610,62480866,00:00:52
3611,62480868,00:00:57
3601,62480852,00:01:01
3613,62480871,00:01:05
3615,62480879,00:00:55
3626,62480910,00:00:53
3603,62480856,00:00:58
3604,62480859,00:00:58
3605,62480860,00:01:11
3679,62481273,00:00:52
3797,62482493,00:00:15
3796,62482494,00:00:23
3803,62482566,00:00:58
3971,62524555,00:00:52
3831,62496311,00:00:58
3896,62498772,00:00:16
3895,62498775,00:01:06
3915,62499105,00:01:10
3918,62499165,00:00:53
3976,,00:01:39
3622,62480914,00:00:57
4234,3154314,00:06:42
3621,62480932,00:00:58
3620,62480936,00:01:02
3619,62480944,00:00:58
3631,62480948,00:01:01
4156,62755072,00:04:09
3629,62480958,00:00:58
3655,62481064,00:00:59
3647,62481074,00:01:00
4243,62822732,00:01:06
3643,62481079,00:00:58
3635,62481226,00:00:53
3661,62481308,00:01:01
4313,62853649,00:00:58
3658,62481312,00:00:57
4320,62885439,00:01:00
4332,62889635,00:01:07
4358,62895012,00:00:51
4378,62901095,00:00:50
4385,62902451,00:00:51
4538,3210990,00:01:18
3780,62482519,00:00:58
9517,8665918,00:01:02
3852,62496286,00:01:05
3900,62498818,00:00:59
3630,62480954,00:00:59
3657,62481062,00:00:56
3649,62481072,00:01:01
3935,62499827,00:01:43
3645,62481076,00:00:54
3669,62481292,00:00:13
3663,62481306,00:00:52
4347,62894474,00:01:03
3972,62524556,00:00:56
4328,62889298,00:01:03
4163,62755213,00:01:03
4241,62822629,00:00:58
4280,62827715,00:00:53
4336,62891843,00:01:00
4321,62888229,00:01:10
4350,62894479,00:00:53
4540,3211004,00:01:17
4341,62894447,00:00:53
4564,3211305,00:01:35
4357,62894962,00:00:51
4382,62902043,00:01:08
4575,3211443,00:01:29
4573,3211446,00:04:23
4578,3211507,00:01:23
4586,3211495,00:00:26
4584,3211597,00:01:09
4592,3211591,00:01:13
3772,62482529,00:01:01
3846,62496303,00:02:11
3648,62481073,00:00:58
3646,62481075,00:00:55
3902,62498952,00:00:55
3913,62499107,00:01:15
3644,62481077,00:00:55
3623,62480913,00:00:59
3934,62499491,00:00:53
3932,62499494,00:00:52
3973,62524558,00:00:53
3975,62542043,00:00:54
4177,62755618,00:00:59
3656,62481063,00:01:05
3642,62481106,00:00:55
3654,62481065,00:00:54
4167,62755568,00:00:59
3652,62481067,00:01:00
3640,62481199,00:00:52
3650,62481069,00:00:56
3638,62481209,00:00:50
3636,62481220,00:01:02
3634,62481244,00:01:02
3633,62481248,00:00:58
3632,62481250,00:00:55
4242,62822731,00:01:11
3687,62481254,00:00:54
3672,62481286,00:00:53
3670,62481288,00:00:18
3666,62481299,00:00:51
3664,62481303,00:00:59
3662,62481307,00:00:55
3660,62481309,00:00:51
4253,62824409,00:01:01
4263,62825396,00:01:28
4322,62888244,00:01:02
3625,62480911,00:00:51
3765,62482542,00:01:03
4387,62903114,00:01:01
3850,62496239,00:00:57
3678,62481275,00:00:56
3699,62481352,00:00:59
3693,62481372,00:00:54
4170,62755580,00:01:03
3854,62496438,00:01:02
3909,62499063,00:01:00
4172,62755591,00:00:56
4257,62824639,00:02:51
4174,62755600,00:01:03
3928,62499441,00:00:55
3926,62499444,00:00:49
4180,62755628,00:00:22
4323,62888386,00:00:54
4213,62780119,00:00:15
4236,62780173,00:01:05
4245,62823956,00:00:55
4416,62910728,00:01:20
4324,62888899,00:01:11
4168,62755576,00:00:56
4409,62910500,00:01:11
4388,62903106,00:01:06
4414,62910714,00:01:07
4432,62910869,00:00:56
4349,3211044,00:02:06
4568,3211327,00:01:17
4329,3211053,00:01:14
4571,3211451,00:03:35
4585,3211496,00:01:26
4580,3211504,00:01:20
4582,3211500,00:01:15
4593,3211592,00:01:20
4595,3211594,00:01:16
4596,3211650,00:01:20
4588,3211544,00:20:35
4602,3211638,00:01:11
3608,62480863,00:01:02
3609,62480865,00:00:55
3628,62480908,00:00:52
3624,62480912,00:00:55
4335,62891769,00:01:02
3722,62481554,00:00:57
3715,62481561,00:00:59
3677,62481276,00:00:56
3676,62481278,00:00:55
3675,62481280,00:00:50
3667,62481297,00:00:51
3673,62481284,00:01:00
3671,62481287,00:00:54
3668,62481294,00:00:52
3697,62481357,00:00:55
3665,62481300,00:01:00
3698,62481354,00:01:09
3658,62481031,00:00:59
3696,62481361,00:00:51
3695,62481363,00:00:56
3694,62481371,00:00:49
3692,62481373,00:00:56
3653,62481066,00:00:55
3724,62481552,00:00:51
3688,62481382,00:00:55
3651,62481068,00:01:08
3641,62481123,00:00:49
3639,62481205,00:00:53
3637,62481214,00:00:57
3686,62481257,00:00:56
3685,62481258,00:00:50
3684,62481265,00:00:56
3721,62481555,00:00:50
3739,62482369,00:00:59
3726,62481550,00:00:56
3725,62481551,00:00:57
3717,62481559,00:00:56
3723,62481553,00:00:57
3683,62481266,00:00:55
3681,62481271,00:00:58
3719,62481557,00:00:57
3718,62481558,00:00:54
3705,62481574,00:00:55
3716,62481560,00:00:53
3714,62481562,00:00:55
3682,62481268,00:00:56
3708,62481570,00:00:59
3712,62481565,00:00:53
3711,62481566,00:00:59
3710,62481568,00:01:00
3707,62481572,00:00:56
3706,62481573,00:01:03
3680,62481272,00:00:52
3704,62481576,00:01:02
3703,62481578,00:00:55
3702,62481587,00:01:05
3701,62481589,00:00:57
3700,62481590,00:00:54
3699,62481598,00:01:00
3691,62481375,00:02:28
3689,62481379,00:01:02
3674,62481282,00:00:53
3759,62482550,00:00:08
4607,3211739,00:01:13
3833,62496310,00:00:53
3914,62499106,00:01:01
3911,62499109,00:01:12
3922,62499365,00:00:53
4615,3211766,00:01:15
4171,62755584,00:00:57
4429,62913958,00:01:25
4173,62755598,00:00:57
4484,62914170,00:00:10
4175,62755603,00:00:54
4179,62755626,00:01:00
4252,62824345,00:01:04
4614,3211767,00:30:09
4600,3211641,00:01:13
4319,62885251,00:00:53
4500,62915401,00:01:02
4338,3211046,00:02:28
4340,62894432,00:02:19
4356,62894876,00:00:56
4420,62910795,00:00:58
4574,3211445,00:01:22
4418,62910802,00:01:10
4436,62910952,00:01:18
4440,62911027,00:00:18
4586,3211596,00:03:45
4599,3211643,00:01:07
4605,3211662,00:01:08
4598,3211645,00:01:12
4604,3211663,00:02:16
4597,3211647,00:06:49
4603,3211664,00:01:15
4601,3211639,00:08:06
3659,62481311,00:00:14
3735,62482383,00:01:01
4216,62780123,00:01:09
3733,62482386,00:00:56
4613,3211732,00:01:16
3759,62482334,00:00:55
3751,62482349,00:00:56
3848,62496238,00:01:00
4254,62824441,00:01:06
3912,62499108,00:00:52
3910,62499110,00:01:19
3924,62499363,00:00:53
4346,62894470,00:00:54
4427,62910834,00:00:09
4429,62910847,00:00:16
4477,62914138,00:00:58
4459,62911282,00:01:01
4480,62914152,00:01:02
4520,62924464,00:01:10
4178,62755623,00:00:57
4481,62914156,00:00:57
4517,62923957,00:01:40
4469,62914124,00:01:02
4471,62914128,00:01:09
4473,62914130,00:00:58
4514,62917548,00:00:59
4475,62914133,00:01:05
4497,62914913,00:01:19
4522,62924543,00:01:35
4545,3211135,00:01:23
4543,3211137,00:01:24
4541,3211140,00:01:15
4577,3211440,00:01:13
4590,3211595,00:01:25
4591,3211590,00:01:15
3730,62482392,00:00:58
3851,62496289,00:00:55
4215,62780121,00:01:00
4217,62780124,00:00:56
3757,62482340,00:00:55
3856,62496497,00:01:11
3747,62482356,00:01:06
3745,62482359,00:00:55
3743,62482362,00:00:20
3741,62482365,00:00:58
3927,62499442,00:00:58
4221,62780134,00:00:57
4384,62902462,00:01:07
4181,62755631,00:00:54
3938,62499610,00:02:38
4183,62755649,00:01:02
4185,62755654,00:01:05
4187,62755678,00:00:57
4235,62780169,00:00:56
4189,62755756,00:00:54
4191,62755796,00:00:51
4193,62780056,00:00:55
4255,62824518,00:01:00
4207,62780105,00:00:54
4209,62780111,00:00:58
4359,62898659,00:01:13
4404,62909970,00:01:08
4360,62898711,00:01:15
4402,62909977,00:01:09
4375,62900559,00:00:58
4400,62909989,00:01:05
4380,62902069,00:01:03
4421,62910793,00:00:32
4386,62902437,00:01:14
4434,62910942,00:01:03
4453,62911256,00:01:06
4443,62911052,00:01:04
4483,62914169,00:01:08
4466,62914121,00:01:01
4485,62914172,00:01:00
4487,62914177,00:01:05
4491,62914193,00:01:00
4555,3211203,00:01:16
3734,62482384,00:00:57
3732,62482388,00:00:53
9529,8685567,00:01:01
4149,62753840,00:01:18
3756,62482342,00:01:01
3736,62482377,00:01:02
3835,62496307,00:00:50
3860,62496636,00:00:58
4152,62754342,00:00:58
3933,62499493,00:00:54
4442,62911054,00:00:58
4161,62755201,00:01:03
4450,62913821,00:01:18
4258,62824751,00:02:45
4458,62911242,00:01:00
4464,62914118,00:00:23
4182,62755647,00:01:02
4342,62894441,00:00:57
4184,62755650,00:01:02
4186,62755663,00:00:57
4188,62755736,00:00:55
4190,62755774,00:00:56
4353,62894711,00:00:54
4192,62755804,00:01:11
4087,3139822,00:24:47
4455,62911249,00:00:21
4355,62894821,00:00:55
4200,62780076,00:01:02
4206,62780104,00:00:57
4454,62911253,00:00:20
4210,62780114,00:01:01
4361,62899096,00:01:22
4218,62780127,00:00:55
4395,62903349,00:01:22
4460,62913827,00:01:10
4441,62911035,00:01:12
4476,62914135,00:01:03
4478,62914141,00:01:02
4454,62913818,00:01:00
4482,62914160,00:01:03
4486,62914174,00:01:05
4474,62914131,00:00:55
4516,62923855,00:01:41
4521,62924481,00:01:12
4524,62924874,00:01:12
4525,3210832,00:01:14
4537,3210988,00:01:13
4327,3211054,00:01:15
4612,3211734,00:01:11
4150,62754107,00:00:52
3853,62496387,00:02:04
4151,62754257,00:00:58
3937,62499713,00:04:52
4391,62903088,00:01:02
4165,62755064,00:01:05
3758,62482338,00:01:01
3754,62482346,00:00:12
3753,62482347,00:00:56
3752,62482348,00:01:05
3748,62482352,00:00:54
3744,62482361,00:00:51
3742,62482363,00:01:04
3740,62482367,00:01:04
4180,62780053,00:01:04
3738,62482371,00:00:58
4259,62825428,00:01:02
4264,62825880,00:01:43
4467,62913214,00:01:33
4362,62899638,00:01:15
4147,62753462,00:00:55
4447,62911106,00:01:05
4370,62900305,00:00:51
4470,62914127,00:01:09
4468,62913232,00:01:02
4472,62914129,00:00:58
4496,62914481,00:01:06
4494,62914499,00:01:06
4498,62915065,00:01:07
4519,62924467,00:01:26
4527,3210829,00:01:40
4535,3210818,00:01:21
3731,62482389,00:00:58
3727,62481549,00:00:51
7540,303856,00:00:39
3855,62496477,00:01:41
3750,62482350,00:00:50
3746,62482357,00:00:55
3944,62499961,00:01:59
3942,62499966,00:00:53
4158,62755142,00:01:02
3940,62500047,00:00:50
3955,62500506,00:00:57
3954,62500507,00:00:53
4426,62910815,00:01:30
3953,62500508,00:00:56
3961,62500656,00:00:50
3965,62501259,00:00:57
4159,62755172,00:04:57
4194,62780058,00:00:57
4455,62913815,00:01:09
4202,62780093,00:00:58
4208,62780107,00:00:58
4421,62913951,00:00:32
4277,62827597,00:00:58
4311,62845726,00:00:57
4344,62894469,00:00:58
4433,62910948,00:01:11
4364,62899787,00:01:07
4465,62914116,00:01:19
4381,62902057,00:00:57
4446,62911107,00:00:20
4534,3210821,00:01:20
4557,3211240,00:01:17
4556,3211241,00:01:14
4562,3211308,00:01:33
4560,3211312,00:01:15
4566,3211329,00:01:17
4579,3211506,00:01:16
4610,3211736,00:01:17
3857,62496572,00:00:54
3755,62482344,00:00:57
3749,62482351,00:00:49
3858,62496580,00:00:53
3859,62496589,00:01:41
3861,62496669,00:01:26
3864,62496886,00:00:51
3943,62499964,00:00:54
3941,62500044,00:00:54
3956,62500503,00:01:02
4205,62780101,00:01:03
3966,62501258,00:01:03
4211,62780115,00:00:57
4160,62755194,00:00:50
3962,62501262,00:00:54
4219,62780129,00:00:54
4279,62827708,00:00:52
4446,62913823,00:01:03
4195,62780059,00:01:07
4070,62750077,00:01:04
4197,62780063,00:01:29
4199,62780072,00:01:03
4363,62899790,00:00:52
4201,62780082,00:00:54
4203,62780097,00:01:00
4379,62901028,00:01:06
4440,62913963,00:02:05
4377,62901119,00:00:59
4406,62909963,00:01:08
4445,62911108,00:00:52
4326,3211094,00:01:14
4533,3210822,00:01:18
4531,3210824,00:01:14
4536,3210986,00:01:13
4544,3211136,00:01:22
4542,3211139,00:01:12
4552,3211125,00:01:21
4548,3211131,00:01:18
4558,3211236,00:01:16
4550,3211129,00:01:13
4546,3211134,00:01:12
4561,3211311,00:01:30
4584,3211497,00:00:26
4589,3211543,00:01:19
3737,62482374,00:01:05
3865,62496984,00:00:54
3873,62498248,00:01:38
3881,62498580,00:00:52
3892,62498711,00:01:05
3890,62498714,00:01:18
3899,62498820,00:00:51
4198,62780069,00:01:05
3901,62498953,00:01:10
3896,62498958,00:00:57
3920,62499160,00:01:11
3916,62499170,00:01:13
3946,62500236,00:00:49
4234,62780168,00:01:15
4204,62780098,00:01:07
4220,62780131,00:00:57
4196,62780060,00:00:56
4222,62780136,00:00:54
4212,62780117,00:01:04
4307,,00:00:52
4337,62892016,00:00:52
4339,62893503,00:06:43
4351,62894493,00:01:02
4365,62899818,00:01:04
3690,62481376,00:01:01
3792,62482501,00:01:05
3720,62481556,00:00:56
3495,62482433,00:01:00
3713,62481564,00:00:58
3709,62481569,00:00:08
3801,62482489,00:01:00
3800,62482490,00:00:55
3799,62482491,00:00:55
3798,62482492,00:00:54
3795,62482497,00:00:58
3794,62482498,00:01:07
3793,62482499,00:01:02
3791,62482502,00:00:55
3790,62482504,00:01:02
3783,62482514,00:01:01
3789,62482507,00:01:02
3788,62482508,00:00:56
3787,62482509,00:01:04
3786,62482510,00:00:56
3785,62482511,00:01:05
3784,62482513,00:01:10
3781,62482517,00:01:02
3782,62482516,00:01:09
3766,62482540,00:00:52
3779,62482520,00:00:59
3778,62482521,00:00:53
3777,62482522,00:01:00
3776,62482524,00:01:01
3775,62482525,00:00:58
3774,62482526,00:01:03
3773,62482527,00:01:14
3771,62482531,00:00:58
3770,62482532,00:01:02
3769,62482533,00:01:04
3768,62482535,00:01:03
3767,62482538,00:01:00
3812,62482552,00:00:57
3764,62482543,00:00:56
3763,62482545,00:00:58
