id,slurm_id,elapsed
7112,66720980,00:01:29
7123,66722541,00:02:14
7166,66724740,00:01:38
7205,66725842,00:01:56
7203,66725845,00:01:56
7208,66726217,00:01:28
7296,66994020,00:02:22
7306,67042055,00:02:30
7305,67041238,00:01:48
7308,671,00:00:42
7310,1803,00:03:00
4787,63148303,00:01:37
7076,66719749,00:00:16
7022,5365400,00:02:12
7016,5365413,00:02:08
7024,5365024,00:01:04
7091,66720254,00:01:14
7053,66717678,00:01:56
7037,66719183,00:01:51
7078,66719871,00:01:57
7080,66719874,00:01:19
7097,66720328,00:01:11
7116,66721056,00:01:30
7127,66722633,00:01:36
7178,66724789,00:01:58
7187,66725290,00:01:58
7183,66725300,00:02:35
7181,66725304,00:01:55
7538,5698917,00:01:35
7021,5365402,00:02:13
7140,66723007,00:01:52
7138,66723015,00:01:52
7036,66717713,00:01:44
7074,66719303,00:02:04
7072,66719347,00:01:40
7076,66719906,00:01:13
7090,66720248,00:01:22
7200,66725728,00:02:13
7100,66720400,00:01:18
7191,66725283,00:01:24
7134,66723573,00:01:48
7109,66720810,00:01:07
7132,66723582,00:01:52
7190,66725286,00:02:30
7130,66723595,00:01:58
7165,66724742,00:00:28
7289,5518444,00:01:37
7297,66994363,00:02:00
7298,66995200,00:02:12
7311,2846,00:04:33
7293,5520859,00:01:43
7325,5551476,00:00:00
7322,5551223,00:00:00
7323,5551298,00:00:00
7330,45110,00:03:14
11137,13258042,00:01:37
4917,63266567,00:03:06
5060,63370961,00:02:47
5056,63369615,00:00:56
4914,63266562,00:02:47
4918,63266611,00:03:18
4915,63266565,00:03:20
4916,63266566,00:02:50
5058,63369694,00:02:44
4929,63314449,00:02:44
5061,63370962,00:03:12
7129,66723603,00:01:53
7073,66719346,00:02:09
7110,66720905,00:01:14
7079,66719873,00:01:11
7071,66719349,00:02:03
7081,66719875,00:01:41
7070,66719351,00:01:11
7061,66719366,00:01:46
7057,66719370,00:01:46
7101,66720401,00:01:29
7157,66724366,00:01:34
7133,66723576,00:02:13
7131,66723589,00:01:44
7174,66724758,00:01:34
7168,66724738,00:01:40
7161,66724331,00:01:45
7153,66724383,00:01:50
5349,3416160,00:15:30
5346,63667352,00:10:55
5345,63668867,00:10:30
5346,3416067,00:17:22
5342,63668064,00:10:25
5348,63668870,00:10:08
5628,64004843,00:01:15
5343,63668542,00:10:23
5349,63668872,00:10:17
7068,66719354,00:01:28
5344,63668547,00:10:33
5377,63676020,00:00:09
5629,64004955,00:03:07
5364,63676004,00:00:10
5346,3427032,00:02:32
5392,63718102,00:00:00
5346,3427082,00:01:53
5377,3428934,00:15:59
5377,63710261,00:10:23
5377,63710386,00:00:11
5364,63715649,00:10:42
5377,63711112,00:03:02
5392,63717854,00:12:19
5389,63717849,00:11:12
5384,63717843,00:10:30
5427,63718674,00:09:35
5428,63718676,00:09:16
5425,63718672,00:09:38
5403,63718662,00:10:55
5412,63718670,00:00:18
5412,63728921,00:12:29
5425,3467299,00:09:06
5594,63979632,00:00:22
5594,63979759,00:02:03
6336,65669917,00:02:14
6326,65663315,00:01:25
6337,65671372,00:04:34
6332,65664711,00:01:43
6335,65668804,00:02:31
6406,4636997,00:30:08
6410,65873868,00:01:15
6465,4666381,00:07:29
6406,65873424,00:01:30
6411,65874035,00:01:14
6438,65895751,00:01:45
7047,66717691,00:01:44
7045,66717697,00:01:35
7043,66717702,00:01:42
7124,66722552,00:01:57
7041,66717704,00:01:40
7077,66719869,00:01:21
7083,66719877,00:01:31
7204,66725843,00:02:13
7085,66719882,00:01:16
7151,66723744,00:01:04
7039,66717707,00:01:36
7051,66717683,00:01:15
7087,66719887,00:01:11
7049,66717686,00:01:15
7037,66717711,00:03:27
7035,66717715,00:01:46
7102,66720403,00:01:19
7069,66719353,00:01:46
7176,66724786,00:01:31
7067,66719355,00:01:15
7106,66720748,00:01:14
7177,66725166,00:01:53
7155,66724379,00:01:35
7147,66724386,00:01:51
7206,66725841,00:01:27
7287,5511899,00:01:20
7321,5551222,00:00:00
7294,66993722,00:01:51
7314,5541862,00:02:32
7312,2848,00:06:46
7294,5520986,00:01:42
7318,13038,00:02:15
7326,34478,00:03:04
7308,5671309,00:01:56
7065,66719359,00:01:17
7189,66725233,00:02:05
7020,5365405,00:02:13
7104,66720551,00:01:35
7186,66725292,00:01:55
7108,66720746,00:01:18
7019,5365407,00:01:51
7018,5365409,00:02:08
7017,5365411,00:02:12
7177,66724785,00:00:46
7212,66726211,00:01:52
7214,66726209,00:01:56
7210,66726213,00:01:19
7288,5515399,00:01:16
7304,67040445,00:01:48
7313,3330,00:03:53
7555,306018,00:02:28
6996,5361889,00:01:01
7023,5365398,00:02:05
7125,66722582,00:01:53
7015,5365416,00:01:08
7126,66722602,00:01:48
7014,5364908,00:00:58
7064,66719361,00:01:18
7050,66717685,00:00:41
7128,66722642,00:01:46
7044,66717699,00:01:25
7042,66717703,00:01:37
7062,66719365,00:01:47
7040,66717706,00:02:17
7056,66719371,00:01:19
7162,66724400,00:01:14
7145,66723860,00:01:51
7148,66723757,00:02:32
7158,66724353,00:01:23
7175,66724787,00:01:15
7160,66724335,00:02:22
7154,66724381,00:01:29
7179,66724844,00:01:23
7152,66724385,00:01:22
7184,66725298,00:01:56
7201,66725850,00:01:53
7207,66725840,00:02:14
7211,66726212,00:01:59
7288,5515414,00:01:23
7315,10218,00:02:46
7314,10219,00:02:27
7052,66717680,00:01:49
7139,66723011,00:01:39
7060,66719367,00:01:37
7058,66719369,00:02:05
7122,66723925,00:01:49
7215,66726207,00:02:01
7182,66725302,00:01:35
7213,66726210,00:01:59
7209,66726216,00:01:51
7291,5519227,00:01:22
7316,5541864,00:02:59
7318,5541865,00:02:30
7141,66723064,00:02:02
7180,66725305,00:02:00
7292,5519825,00:01:31
7159,66724338,00:01:59
7089,66719751,00:02:02
7163,66724394,00:01:21
7114,66720993,00:01:40
7290,67032039,00:00:10
7119,66721083,00:01:31
7169,66724737,00:01:54
7194,66725276,00:02:32
7192,66725267,00:01:58
7185,66725296,00:00:17
7076,66719868,00:00:17
7218,66726204,00:01:36
7136,66723020,00:01:42
7173,66724759,00:01:27
7135,66723568,00:01:45
7217,66726205,00:01:34
7171,66724762,00:01:36
7146,66724388,00:01:47
7164,66724446,00:01:35
7170,66725235,00:03:22
7295,66993716,00:02:13
7202,66725847,00:02:41
7323,22659,00:03:54
7303,67036578,00:07:45
7326,5551682,00:00:00
7307,67043081,00:02:28
7321,19855,00:01:59
7325,33936,00:04:18
7327,34485,00:04:42
7495,5697968,00:01:27
7501,5698247,00:03:05
7316,10198,00:00:23
7331,48090,00:02:57
7611,306701,00:01:00
7525,5699177,00:30:19
7526,5699179,00:30:08
7678,5716581,00:02:17
7773,5858315,00:01:48
7617,332565,00:01:55
7557,306040,00:01:57
7676,5716584,00:01:46
7572,306180,00:01:25
7630,5715384,00:02:33
7579,306218,00:01:25
7784,5740472,00:01:47
7634,5715562,00:02:26
7655,5716047,00:01:24
7587,5700781,00:03:10
7584,5700784,00:02:28
7804,5740378,00:01:21
7588,306504,00:01:33
7746,5717989,00:01:51
7595,5700801,00:02:24
7744,5717991,00:01:58
7712,5717545,00:02:32
7742,5717977,00:02:25
7787,356778,00:02:45
7786,5740474,00:01:49
7860,6166234,00:01:41
7862,6166333,00:02:00
7875,6166865,00:02:49
7903,6169260,00:01:54
7877,6169239,00:01:13
7911,6170130,00:01:39
7924,6170942,00:02:04
7923,6170945,00:02:04
8886,7517097,00:01:12
7762,5718802,00:01:20
7504,5698234,00:02:16
7556,306016,00:01:48
7570,306186,00:01:48
7594,5700799,00:02:12
7805,358068,00:00:35
7606,306706,00:01:59
7635,333222,00:00:32
7799,5740395,00:02:05
7662,5716121,00:02:03
7529,5698458,00:30:14
7801,5740398,00:02:15
7695,5716853,00:02:55
7685,5716990,00:01:55
7743,5717976,00:02:21
7741,5717978,00:02:22
7864,6166328,00:01:52
7877,959000,00:00:08
7808,5740452,00:01:40
7807,5740453,00:01:45
7527,5699180,00:30:06
7889,6168125,00:01:40
7881,6168170,00:01:32
7891,6168958,00:01:31
7898,6168927,00:01:36
7509,5699181,00:00:09
7506,5698230,00:02:48
7507,5698229,00:03:41
7502,5698238,00:01:44
7516,5698344,00:02:25
7948,6173255,00:02:05
7569,306187,00:01:36
7511,5698350,00:02:19
7605,5700910,00:01:45
7947,6173263,00:01:59
7607,306705,00:01:29
7852,6165779,00:01:20
7611,5701551,00:01:19
7668,5716130,00:01:42
7716,336849,00:01:38
7863,6166330,00:02:02
7740,5717979,00:02:18
8894,7520751,00:01:22
7887,6168133,00:02:04
7777,356419,00:01:28
7968,6174654,00:01:55
7800,5740396,00:02:10
7918,6170722,00:01:51
8866,7503208,00:01:13
7922,6170946,00:01:41
7920,6170949,00:01:57
7966,6174988,00:02:01
8882,7514674,00:01:15
8867,7504129,00:01:47
7965,6174989,00:02:06
7963,6174991,00:02:01
8858,7439111,00:01:18
8870,7506348,00:01:10
8890,7518905,00:01:10
8875,7508137,00:01:01
8884,7516505,00:01:09
8879,7508363,00:01:12
8888,7517872,00:01:17
8889,7518436,00:01:17
8891,7519244,00:01:15
8892,7520090,00:01:30
8893,7520511,00:01:13
8895,7521263,00:01:16
8897,7521877,00:01:26
8898,7522409,00:01:12
8900,7523545,00:01:21
8899,7523533,00:01:28
8901,7524542,00:01:29
8902,7524665,00:01:10
7618,332563,00:00:14
7526,5698440,00:30:17
7497,5698254,00:01:54
7803,5740400,00:02:10
7628,5715387,00:02:25
7750,5718006,00:02:27
7627,332689,00:01:48
7624,5715395,00:02:20
7748,5718008,00:02:21
7622,332695,00:03:38
7645,5715852,00:02:01
7522,5699187,00:30:26
7575,306176,00:01:45
7573,306179,00:01:47
7729,5717890,00:02:19
7571,306182,00:01:33
7568,306192,00:01:35
7916,6170725,00:02:09
7774,5890446,00:03:14
7739,5717980,00:01:08
7596,5700802,00:01:47
7598,5700804,00:01:47
7764,338888,00:03:20
7603,306710,00:02:08
7806,358111,00:01:43
7933,6173323,00:02:18
7859,6166220,00:01:39
7934,6173318,00:02:45
7866,6166774,00:01:38
7940,6173294,00:02:10
7921,6170948,00:01:50
7938,6173303,00:02:16
7931,6171055,00:01:12
7967,6174658,00:01:55
7964,6174990,00:02:04
7962,6174992,00:01:19
8859,7440131,00:01:35
8869,7504905,00:01:12
8871,7506937,00:01:07
8880,7508423,00:01:19
8883,7516146,00:01:14
8885,7516919,00:01:14
11135,13258681,00:01:41
7496,5698256,00:01:50
7567,306193,00:02:06
7703,5717247,00:02:45
7652,334195,00:00:32
7602,306711,00:00:47
7644,5715853,00:01:52
7620,5715276,00:01:24
7701,5717270,00:03:13
7674,5716269,00:02:11
7623,5715397,00:01:43
7625,332692,00:00:15
7631,5715432,00:01:58
7633,5715442,00:01:43
7625,5715443,00:01:43
7636,5715497,00:01:51
7649,5715836,00:01:57
7745,5717990,00:02:02
7869,6167248,00:01:43
7749,5718007,00:02:24
7865,6166781,00:01:40
7914,6170462,00:01:24
7893,6168452,00:01:24
7904,6169259,00:01:23
7906,6169256,00:02:09
7925,6170877,00:02:03
7937,6173307,00:02:17
7945,6173274,00:01:41
7943,6173283,00:02:16
7941,6173290,00:02:16
7957,6173151,00:01:51
7498,5698252,00:02:46
7518,5698340,00:02:23
7574,306178,00:01:29
7867,958749,00:00:15
7610,5700906,00:01:58
7609,5700907,00:01:53
7769,5718796,00:02:08
7641,333276,00:00:14
7639,5715559,00:02:25
7767,5718798,00:02:38
7672,5716272,00:02:43
7670,5716279,00:01:17
7788,356725,00:00:16
7679,5716580,00:02:09
7870,6166896,00:01:28
7687,335578,00:02:04
7771,5858300,00:02:49
7751,5718005,00:02:23
7747,5718019,00:01:08
7771,,
7858,6166221,00:01:43
7876,958888,00:01:49
7872,6166869,00:02:50
7888,6168130,00:01:58
7882,6168164,00:01:53
7880,6168178,00:01:25
7913,6170363,00:01:28
7900,6170639,00:01:27
7915,6170729,00:02:15
7919,6170951,00:01:59
7928,6171011,00:02:01
7929,6171014,00:02:20
7503,5698236,00:02:01
7647,5715838,00:01:24
7500,5698249,00:01:43
7499,5698251,00:01:28
7874,6166866,00:03:04
7671,5716273,00:02:14
7515,5698345,00:02:22
7513,5698347,00:01:51
7886,959169,00:00:22
7523,5698385,00:01:31
7677,5716583,00:01:46
7885,959177,00:00:12
7726,5717788,00:01:46
7724,5717790,00:03:44
7528,5698459,00:30:23
7892,6168955,00:01:57
7735,5717921,00:02:20
7580,306215,00:01:57
7733,5717923,00:01:27
7578,306219,00:01:39
7581,306650,00:02:42
7752,5718025,00:01:09
7626,332691,00:01:19
7886,6168981,00:01:31
7778,5718780,00:01:11
7910,6170100,00:01:10
7793,5739782,00:02:38
7927,6171009,00:02:04
7810,5740449,00:30:13
7959,6173136,00:02:02
7944,6173278,00:02:18
7955,6173178,00:02:15
7951,6173204,00:02:03
7949,6173250,00:02:06
7953,6173188,00:01:18
7960,6173126,00:02:03
7807,358114,00:00:13
7517,5698342,00:02:35
7527,5698439,00:30:21
7519,5698393,00:01:25
7805,5740454,00:01:20
7873,6166867,00:03:09
7577,306220,00:02:58
7775,5890543,00:01:46
7653,5715954,00:02:52
7663,5716120,00:02:06
7680,5716578,00:02:16
7871,6166895,00:01:25
7851,6165764,00:01:13
7694,5716854,00:02:26
7692,5716856,00:03:01
7723,5717791,00:01:13
7884,959179,00:00:27
7689,5716860,00:02:49
7908,6169252,00:01:51
7707,5717240,00:01:38
7869,958895,00:00:08
7705,5717243,00:02:47
7711,5717548,00:30:29
7702,5717248,00:01:22
7930,6171016,00:02:16
7737,5717919,00:02:23
7782,5718776,00:02:41
7791,5739784,00:02:36
7958,6173141,00:01:56
7932,6173325,00:01:19
7950,6173228,00:02:03
7952,6173197,00:02:07
7961,6173120,00:01:47
7954,6173183,00:02:16
11139,13258589,00:01:32
7554,305997,00:01:36
7779,5718779,00:02:11
7514,5698346,00:02:03
7512,5698348,00:01:26
7566,306099,00:01:55
7530,5698457,00:01:21
7693,5716855,00:03:16
7715,336853,00:03:27
7590,5700717,00:02:03
7588,5700720,00:02:26
7696,5716898,00:02:37
7576,306223,00:06:00
7699,336457,00:00:33
7616,332566,00:01:49
7632,5715433,00:01:56
7635,5715560,00:02:23
7738,5717918,00:01:59
7641,5715658,00:01:11
7713,336580,00:00:42
7651,5715831,00:01:36
7652,5715955,00:03:12
7681,5716576,00:02:01
7713,5717799,00:01:10
7675,5716585,00:01:46
7781,5718777,00:02:09
7879,958951,00:01:16
7883,959181,00:00:08
7854,6166085,00:02:12
7856,6166090,00:01:47
7895,6168633,00:01:14
7883,6168968,00:01:54
7902,6169262,00:01:50
12171,15515791,00:01:25
7559,306045,00:01:24
7666,5716132,00:01:53
7665,5716133,00:01:55
7565,306103,00:01:35
7564,306105,00:01:54
7734,5717922,00:01:31
7561,306110,00:01:32
7562,306109,00:01:22
7691,5716857,00:04:04
7509,5698353,00:30:14
7583,306446,00:05:09
7581,306449,00:00:36
7619,5715277,00:02:06
7780,5718778,00:02:15
7661,5715957,00:02:16
7684,5716991,00:02:02
7659,5715959,00:01:52
7683,5716992,00:02:08
7682,5716993,00:02:08
7664,5716119,00:02:00
7709,5717237,00:03:56
7907,6169255,00:02:04
7732,5717886,00:01:41
7730,5717888,00:02:15
7905,6169258,00:02:09
7853,6166084,00:02:06
7855,6166086,00:02:21
7901,6169263,00:01:49
7878,958995,00:01:14
7894,6168499,00:01:06
7890,6168963,00:01:37
7884,6168971,00:01:49
7885,6168975,00:01:49
7956,6173156,00:02:20
7936,6173311,00:02:15
7935,6173314,00:02:18
7899,6170642,00:01:30
7939,6173297,00:02:18
7926,6170876,00:01:57
7969,6174649,00:01:55
8860,7440620,00:01:12
8857,7436727,00:01:20
8865,7503084,00:01:14
8868,7504861,00:01:14
8874,7508051,00:01:12
8877,7508183,00:01:08
8878,7508305,00:01:07
8881,7513424,00:01:09
7524,5698443,00:02:03
7558,306038,00:01:27
7510,5698352,00:01:10
7508,5698354,00:01:22
12172,15515838,00:01:10
7660,5715958,00:02:29
7654,5716049,00:01:25
7582,306447,00:00:52
7673,5716271,00:02:13
7591,5700789,00:03:30
7601,306714,00:01:33
7621,332696,00:01:36
7634,333223,00:00:26
7640,5715557,00:02:27
7708,5717239,00:01:41
7690,5716859,00:02:43
7688,335575,00:02:15
7700,336456,00:01:53
7704,5717245,00:02:41
7706,5717241,00:05:43
7777,,
7775,,
7773,,
7755,5718809,00:01:17
7753,5718812,00:01:35
7763,338889,00:02:24
7759,5718805,00:02:54
7765,5718801,00:01:48
7761,5718803,00:01:47
7757,5718807,00:02:01
7798,5740394,00:02:23
7802,5740399,00:02:14
7796,5740392,00:02:23
7790,5740390,00:02:53
7797,5740393,00:02:23
7788,5740387,00:02:28
7850,6165619,00:01:16
7560,306053,00:01:55
7521,5698390,00:01:34
7731,5717887,00:02:19
7589,5700719,00:01:58
7754,5718811,00:01:35
7582,306632,00:02:15
7658,5715960,00:02:01
7727,5717893,00:01:39
7656,5715966,00:02:10
7618,332683,00:02:00
7629,5715385,00:02:32
7776,,
7522,5698389,00:30:12
7638,5715495,00:01:45
7697,5716895,00:01:14
7642,333273,00:01:48
7650,5715832,00:02:00
7648,5715837,00:02:03
7653,334188,00:00:24
7646,5715851,00:01:49
7643,334210,00:02:55
7789,5740389,00:02:20
7720,5717794,00:03:22
7722,5717792,00:03:32
7718,5717796,00:04:25
7789,356723,00:00:58
7768,5718797,00:02:40
7857,6166195,00:01:16
7766,5718799,00:02:41
7867,6167254,00:01:42
7760,5718804,00:01:49
7756,5718808,00:02:00
7896,6168952,00:01:59
7909,6169475,00:01:15
7912,6170281,00:01:17
7917,6170723,00:02:10
7942,6173286,00:02:13
7946,6173269,00:01:59
7585,5700783,00:02:50
7520,5698392,00:01:14
7533,303352,00:01:44
7714,336579,00:01:25
7717,336848,00:06:14
7721,5717793,00:02:53
7592,5700790,00:02:25
7532,303433,00:01:35
7600,5701211,00:01:13
7602,306906,00:02:14
7597,5700803,00:02:22
7531,303434,00:01:39
7710,5717554,00:02:20
7533,5698499,00:01:20
7699,5717564,00:02:24
7637,5715496,00:02:01
7529,303435,00:03:02
7532,5698501,00:01:51
7655,334389,00:00:20
7531,5698502,00:01:16
7528,303436,00:03:03
7657,5715965,00:02:11
7667,5716131,00:01:59
7608,306703,00:02:21
7604,5700911,00:01:39
7525,5698442,00:30:14
7790,356671,00:00:14
7686,5716900,00:02:25
7563,306107,00:02:56
7593,5700798,00:30:22
7719,5717795,00:02:36
7794,5739778,00:02:03
7792,5739783,00:01:14
7728,5717892,00:01:29
7725,5717789,00:01:40
7736,5717920,00:02:04
7774,,
7770,,
7795,5740391,00:02:21
7809,5740451,00:01:49
7785,5740473,00:01:49
7770,5858298,00:03:00
7776,5890549,00:02:04
7861,6166232,00:03:34
7897,6168949,00:01:52
8903,7525362,00:01:23
8908,7525930,00:01:34
9204,8079548,00:01:37
9215,8081162,00:01:48
10477,10245781,00:01:49
10488,10246412,00:02:44
10496,10246699,00:02:49
10494,10246704,00:02:17
10457,10244740,00:02:27
10458,10244758,00:02:12
10794,11505433,00:30:02
10861,13054732,00:01:49
10500,10246897,00:30:29
10931,13134892,00:01:34
10984,13173371,00:01:29
10940,13136106,00:01:44
10916,13122090,00:30:24
11005,13178292,00:01:31
11000,13175634,00:01:32
11002,13177825,00:03:01
11009,13192953,00:02:03
11018,13198618,00:01:51
11022,13200236,00:30:11
11023,13200700,00:30:28
11042,13215610,00:02:09
11071,13222858,00:01:54
11077,13226817,00:01:47
11080,13231089,00:03:01
11131,13258600,00:01:38
8904,7525592,00:01:33
9218,8081226,00:01:42
9228,8082643,00:01:34
10468,10245229,00:02:27
10465,10245277,00:02:00
10472,10245192,00:02:53
10464,10245292,00:02:07
10522,10251212,00:30:27
10863,13056078,00:30:06
9203,8079423,00:01:48
9855,8758890,00:05:10
10801,11579123,00:01:26
10469,10245225,00:01:25
10467,10245247,00:02:19
10463,10245305,00:02:12
10804,11584805,00:02:15
10864,13056663,00:30:24
10863,13069905,00:00:13
10929,13131655,00:30:09
10952,13144116,00:01:46
10961,13144110,00:01:32
10957,13149218,00:30:18
10916,13149578,00:01:40
10965,13167623,00:30:13
8906,7525850,00:01:25
8907,7525890,00:01:35
9179,8072822,00:01:36
11007,13178935,00:02:07
9193,8078127,00:01:37
9194,8078156,00:01:57
9223,8082105,00:01:20
9241,8158542,00:01:21
10802,11584068,00:01:46
10462,10245317,00:02:08
10864,13069890,00:01:59
10968,13168258,00:01:59
10944,13140452,00:01:34
10985,13173425,00:01:29
10987,13173517,00:01:31
10986,13173436,00:30:18
10914,13122075,00:02:28
10944,13139168,00:30:23
11015,13194823,00:30:28
11014,13194816,00:02:12
11024,13201585,00:01:33
11022,13201775,00:01:25
11045,13215871,00:02:06
11044,13215876,00:02:01
11047,13216441,00:02:43
11070,13222855,00:01:58
11082,13231092,00:30:02
11085,13234683,00:01:50
8909,7526143,00:01:24
9178,8067636,00:01:33
9182,8074684,00:01:46
9184,8075660,00:01:34
9188,8076541,00:01:27
9195,8078436,00:01:33
9196,8078627,00:01:48
9205,8079680,00:01:41
9207,8079919,00:01:27
9219,8081402,00:01:32
9221,8082000,00:01:38
9241,8158435,00:01:30
9854,8757459,00:06:55
10471,10245205,00:02:38
10512,10247654,00:02:14
10926,13126151,00:30:30
10933,13133314,00:01:51
8910,7526163,00:01:39
9174,7936128,00:01:20
11138,13258644,00:01:45
9189,8076758,00:01:40
9208,8080084,00:01:42
9209,8080104,00:01:35
9211,8081125,00:02:05
